Wavenumber_AsDep,Intensity_AsDep,Wavenumber_UV,Intensity_UV
1248.22,0.05623,1208.697,0.08321498101187963
1248.703,0.05631,1209.17912,0.08252559982231034
1249.185,0.05651,1209.66125,0.08190293294140905
1249.667,0.05681,1210.14337,0.08136921847206507
1250.149,0.05724,1210.6255,0.08092445641427845
1250.631,0.05779,1211.10762,0.08053528961371513
1251.113,0.05846,1211.59,0.0801572418645965
1251.595,0.05923,1212.07212,0.07972359885825453
1252.078,0.06012,1212.55425,0.0792121224917999
1252.56,0.06112,1213.03637,0.07864505086812194
1253.042,0.06225,1213.5185,0.07801126493577598
1253.524,0.06351,1214.00062,0.07734412184909602
1254.006,0.06491,1214.483,0.07665474065952674
1254.488,0.0664,1214.96512,0.07590976421273413
1254.97,0.06796,1215.44725,0.07508695440582885
1255.452,0.06954,1215.92937,0.07419743029025558
1255.935,0.07109,1216.4115,0.07323007281456964
1256.417,0.07257,1216.89362,0.07222935818454972
1256.899,0.07396,1217.376,0.07123976260597445
1257.381,0.07527,1217.85812,0.07032800038751184
1257.863,0.0765,1218.34025,0.06950519058060656
1258.345,0.07768,1218.82237,0.06878245223670328
1258.827,0.07883,1219.3045,0.06810419009857865
1259.309,0.07998,1219.78662,0.06745928511478803
1259.792,0.08113,1220.269,0.06681438013099741
1260.274,0.08229,1220.75112,0.06619171325009612
1260.756,0.08346,1221.23325,0.06561352257497349
1261.238,0.08461,1221.71537,0.0651242843114082
1261.72,0.08573,1222.1975,0.06477959371662355
1262.202,0.08679,1222.67962,0.06455721268773024
1262.684,0.08776,1223.162,0.0644682602761729
1263.166,0.08865,1223.64412,0.0644682602761729
1263.648,0.08944,1224.12625,0.0645349745848409
1264.131,0.09017,1224.60837,0.0646350460478429
1264.613,0.09083,1225.0905,0.06477959371662355
1265.095,0.09143,1225.57262,0.06495749853973821
1265.577,0.09198,1226.055,0.06520211767152086
1266.059,0.09245,1226.53712,0.06550233206052683
1266.541,0.09283,1227.01925,0.06586926075820082
1267.023,0.09309,1227.50137,0.06629178471309811
1267.505,0.09322,1227.9835,0.06676990392521875
1267.988,0.09323,1228.46562,0.06731473744600738
1268.47,0.09312,1228.948,0.067926285275464
1268.952,0.0929,1229.43012,0.06863790456792263
1269.434,0.09261,1229.91225,0.06943847627193857
1269.916,0.09224,1230.39437,0.07032800038751184
1270.398,0.09182,1230.8765,0.07128423881175311
1270.88,0.09136,1231.35862,0.07230719154466238
1271.363,0.09087,1231.841,0.0733412633290163
1271.845,0.09037,1232.32312,0.07439757321625956
1272.327,0.08984,1232.80525,0.07545388310350283
1272.809,0.08929,1233.28737,0.07649907393930142
1273.291,0.08868,1233.7695,0.07755538382654469
1273.773,0.08799,1234.25162,0.07858945561089861
1274.255,0.08721,1234.734,0.07961240834380787
1274.737,0.08634,1235.21612,0.08061312297382779
1275.219,0.0854,1235.69825,0.0815915995009584
1275.702,0.08443,1236.18037,0.08255895697664434
1276.184,0.08346,1236.6625,0.0835151954008856
1276.666,0.08252,1237.14462,0.08446031477368221
1277.148,0.08161,1237.627,0.08540543414647882
1277.63,0.08074,1238.10912,0.08633943446783074
1278.112,0.07987,1238.59125,0.08722895858340403
1278.594,0.07897,1239.07337,0.08807400649319863
1279.076,0.07805,1239.5555,0.08885234009432523
1279.559,0.07708,1240.03762,0.08956395938678385
1280.041,0.0761,1240.52,0.0902311024734638
1280.523,0.07513,1241.00212,0.09084265030292044
1281.005,0.07419,1241.48425,0.09143196002948772
1281.487,0.07331,1241.96637,0.09202126975605503
1281.969,0.07249,1242.4485,0.09261057948262232
1282.451,0.07174,1242.93062,0.09323324636352359
1282.933,0.07106,1243.413,0.09391150850164821
1283.416,0.07044,1243.89512,0.09465648494844084
1283.898,0.06986,1244.37725,0.09549041380679078
1284.38,0.06931,1244.85937,0.09640217602525339
1284.862,0.06875,1245.3415,0.09735841444949465
1285.344,0.06819,1245.82362,0.09834801002806992
1285.826,0.06761,1246.306,0.09931536750375584
1286.308,0.06703,1246.78812,0.1002493678251078
1286.791,0.0665,1247.27025,0.1011277728892364
1287.273,0.06604,1247.75237,0.101972820799031
1287.755,0.0657,1248.2345,0.10279563060593629
1288.237,0.06549,1248.71662,0.10362955946428623
1288.719,0.06539,1249.199,0.10450796452841483
1289.201,0.06537,1249.68112,0.10541972674687744
1289.683,0.06541,1250.16325,0.1063759651711187
1290.165,0.06545,1250.64537,0.10737667980113864
1290.647,0.06551,1251.1275,0.10841075158549257
1291.13,0.06558,1251.60962,0.10946706147273581
1291.612,0.06573,1252.093,0.11053449041142376
1292.094,0.06596,1252.57512,0.11160191935011168
1292.576,0.06632,1253.05725,0.11265822923735493
1293.058,0.06681,1253.53937,0.11369230102170887
1293.54,0.0674,1254.0215,0.11470413470317346
1294.022,0.06807,1254.50362,0.11568261123030406
1294.504,0.06879,1254.986,0.11667220680887933
1294.987,0.06955,1255.46812,0.11765068333600993
1295.469,0.07033,1255.95025,0.11862915986314052
1295.951,0.07112,1256.43237,0.11958539828738181
1296.433,0.07193,1256.9145,0.12048604145439973
1296.915,0.07273,1257.39662,0.12129773220986036
1297.397,0.07349,1257.879,0.12196487529654029
1297.879,0.07419,1258.36112,0.12246523261155026
1298.361,0.07482,1258.84325,0.12282104225777958
1298.844,0.07537,1259.32537,0.12303230423522822
1299.326,0.07588,1259.8075,0.12314349474967488
1299.808,0.07638,1260.28962,0.12318797095545354
1300.29,0.07691,1260.772,0.12317685190400889
1300.772,0.0775,1261.25412,0.12315461380111954
1301.254,0.07816,1261.73625,0.12311013759534088
1301.736,0.07888,1262.21837,0.12309901854389622
1302.219,0.07967,1262.7005,0.12312125664678555
1302.701,0.08052,1263.18262,0.12319909000689822
1303.183,0.08145,1263.665,0.12332139957278954
1303.665,0.08243,1264.14712,0.12345482819012553
1304.147,0.08346,1264.62925,0.12351042344734886
1304.629,0.08449,1265.11137,0.1233992329329022
1305.111,0.08548,1265.5935,0.12306566138956222
1305.593,0.08639,1266.07562,0.12247635166299493
1306.075,0.0872,1266.558,0.12166466090753432
1306.558,0.08792,1267.04012,0.12070842248329305
1307.04,0.08863,1267.52225,0.11968546975038379
1307.522,0.08936,1268.00437,0.11869587417180852
1308.004,0.0902,1268.4865,0.11778411195334591
1308.486,0.09115,1268.96862,0.11695018309499597
1308.968,0.09222,1269.451,0.11617184949386937
1309.45,0.09337,1269.93312,0.11541575399563209
1309.932,0.09453,1270.41525,0.11467077754883946
1310.415,0.09566,1270.89737,0.11392580110204685
1310.897,0.09675,1271.3795,0.11320306275814357
1311.379,0.09782,1271.86162,0.11251368156857429
1311.861,0.09891,1272.344,0.11186877658478367
1312.343,0.10008,1272.82612,0.11125722875532704
1312.825,0.10138,1273.30825,0.1106456809258704
1313.307,0.10282,1273.79037,0.11003413309641379
1313.789,0.10442,1274.2725,0.10938922811262315
1314.272,0.10614,1274.75462,0.10873320407738787
1314.754,0.10795,1275.237,0.10806606099070792
1315.236,0.10978,1275.71912,0.1073877988525833
1315.718,0.1116,1276.20125,0.10669841766301402
1316.2,0.11336,1276.68337,0.10596456026766606
1316.682,0.11502,1277.1655,0.10516398856365011
1317.164,0.1166,1277.64762,0.10429670255096617
1317.646,0.11811,1278.13,0.1033738212810589
1318.129,0.11963,1278.61212,0.10243982095970698
1318.611,0.1212,1279.09425,0.10153917779268903
1319.093,0.12291,1279.57637,0.10071636798578375
1319.575,0.12477,1280.0585,0.09998251059043581
1320.057,0.1268,1280.54062,0.09933760560664519
1320.539,0.12895,1281.023,0.0987482958800779
1321.021,0.13117,1281.50512,0.0981589861535106
1321.503,0.13341,1281.98725,0.09758079547838798
1321.986,0.13564,1282.46937,0.09696924764893135
1322.468,0.13784,1282.9515,0.09634658076803006
1322.95,0.14002,1283.43362,0.09572391388712877
1323.432,0.14219,1283.916,0.0951234851091168
1323.914,0.14434,1284.39812,0.09455641348543885
1324.396,0.14649,1284.88025,0.09401157996465022
1324.878,0.14862,1285.36237,0.09353346075252958
1325.36,0.15075,1285.8445,0.09311093679763227
1325.843,0.15291,1286.32662,0.0927773652542923
1326.325,0.15511,1286.809,0.09254386517395431
1326.807,0.1574,1287.29112,0.09241043655661833
1327.289,0.15976,1287.77325,0.09235484129939499
1327.771,0.16221,1288.25537,0.09234372224795033
1328.253,0.16471,1288.7375,0.09235484129939499
1328.735,0.16724,1289.21962,0.09236596035083967
1329.218,0.16977,1289.702,0.09237707940228433
1329.7,0.17232,1290.18412,0.09242155560806299
1330.182,0.17489,1290.66625,0.092521627071065
1330.664,0.17753,1291.14837,0.09269953189417963
1331.146,0.18023,1291.6305,0.09294415102596229
1331.628,0.18301,1292.11262,0.09323324636352359
1332.11,0.18583,1292.595,0.09354457980397425
1332.592,0.18866,1293.07712,0.09383367514153557
1333.074,0.19149,1293.55925,0.09411165142765222
1333.557,0.19431,1294.04137,0.09438962771376885
1334.039,0.19715,1294.5235,0.09468984210277484
1334.521,0.20005,1295.00562,0.09503453269755949
1335.003,0.20304,1295.489,0.09543481854956745
1335.485,0.20613,1295.97112,0.09586846155590943
1335.967,0.20932,1296.45325,0.0963021045622514
1336.449,0.21262,1296.93537,0.09671350946570403
1336.931,0.21601,1297.4175,0.09708043816337801
1337.414,0.21954,1297.89962,0.09740289065527331
1337.896,0.22325,1298.382,0.09769198599283463
1338.378,0.22717,1298.86412,0.09798108133039594
1338.86,0.23135,1299.34625,0.0982924147708466
1339.342,0.23579,1299.82837,0.09862598631418656
1339.824,0.24048,1300.3105,0.09899291501186054
1340.306,0.2454,1300.79262,0.09940431991531318
1340.788,0.25052,1301.275,0.0998824391274338
1341.271,0.25584,1301.75712,0.10042727264822245
1341.753,0.26137,1302.23925,0.1010610585805684
1342.235,0.26712,1302.72137,0.10179491597591636
1342.717,0.27311,1303.2035,0.10260660673137696
1343.199,0.27932,1303.68562,0.10347389274406091
1343.681,0.28572,1304.168,0.10436341685963417
1344.163,0.29232,1304.65012,0.10526406002665212
1344.646,0.29911,1305.13225,0.10616470319367005
1345.128,0.30614,1305.61437,0.10709870351502199
1345.61,0.31344,1306.0965,0.10807718004215258
1346.092,0.32104,1306.57862,0.10912237087795118
1346.574,0.32893,1307.061,0.11021203791952844
1347.056,0.33706,1307.54312,0.11132394306399503
1347.538,0.34536,1308.02525,0.11242472915701696
1348.02,0.35378,1308.50737,0.11344768188992621
1348.502,0.36228,1308.9895,0.11439280126272282
1348.985,0.37088,1309.47162,0.11527120632685142
1349.467,0.37963,1309.954,0.11610513518520137
1349.949,0.38857,1310.43612,0.11697242119788531
1350.431,0.39774,1310.91825,0.11789530246779258
1350.913,0.40711,1311.40037,0.11894049330359117
1351.395,0.41664,1311.8825,0.12009687465383642
1351.877,0.42628,1312.36462,0.12138668462141768
1352.359,0.43603,1312.847,0.12279880415489024
1352.842,0.44588,1313.32912,0.1243109951513648
1353.324,0.45586,1313.81125,0.12591213855939667
1353.806,0.46594,1314.29337,0.1275688772246519
1354.288,0.47604,1314.7755,0.1292700920956858
1354.77,0.48606,1315.25762,0.130993545069609
1355.252,0.49584,1315.74,0.1326947599406429
1355.734,0.5053,1316.22212,0.1343848557602321
1356.216,0.51443,1316.70425,0.13607495157982133
1356.698,0.52325,1317.18637,0.13776504739941053
1357.181,0.53183,1317.6685,0.13951073847622308
1357.663,0.54019,1318.15062,0.14131202481025898
1358.145,0.54827,1318.633,0.14318002545296285
1358.627,0.55594,1319.11512,0.14508138325000072
1359.109,0.56305,1319.59725,0.14699386009848325
1359.591,0.56949,1320.07937,0.14889521789552113
1360.073,0.57526,1320.5615,0.15076321853822497
1360.556,0.58041,1321.04362,0.15257562392370555
1361.038,0.58506,1321.526,0.15433243405196276
1361.52,0.58929,1322.00812,0.15606700607733065
1362.002,0.59305,1322.49025,0.15775710189691985
1362.484,0.59625,1322.97237,0.15943607866506437
1362.966,0.59872,1323.4545,0.16110393638176426
1363.448,0.60032,1323.93662,0.16276067504701952
1363.93,0.60103,1324.419,0.16445077086660873
1364.413,0.60087,1324.90112,0.16617422384053193
1364.895,0.59993,1325.38325,0.16796439112312314
1365.377,0.59822,1325.86537,0.16978791556004835
1365.859,0.59569,1326.3475,0.17163367809986288
1366.341,0.59221,1326.82962,0.1734572025367881
1366.823,0.58768,1327.312,0.1752140126650453
1367.305,0.58205,1327.79412,0.1768818703817452
1367.787,0.57542,1328.27625,0.17846077568688776
1368.27,0.56796,1328.75837,0.179984085734807
1368.752,0.55991,1329.2405,0.1814740386283922
1369.234,0.55145,1329.72262,0.18296399152197745
1369.716,0.54262,1330.205,0.1844539444155627
1370.198,0.53338,1330.68712,0.18593277825770324
1370.68,0.52361,1331.16925,0.18736713589406515
1371.162,0.51319,1331.65137,0.18873477922175905
1371.644,0.5021,1332.1335,0.1900245891893403
1372.126,0.49035,1332.61562,0.1912588038996982
1372.609,0.47806,1333.098,0.19244854240427747
1373.091,0.46536,1333.58012,0.19362716185741205
1373.573,0.45242,1334.06225,0.194794662259102
1374.055,0.43938,1334.54437,0.19593992455790255
1374.537,0.42638,1335.0265,0.1970629487538138
1375.019,0.41356,1335.50862,0.19813037769250172
1375.501,0.40102,1335.991,0.199186687579745
1375.984,0.38882,1336.47312,0.20023187841554357
1376.466,0.37694,1336.95525,0.20132154545712086
1376.948,0.36531,1337.43737,0.20248904585881078
1377.43,0.35385,1337.9195,0.20375661772350268
1377.912,0.34247,1338.40162,0.2051242610511966
1378.394,0.33117,1338.885,0.20658085679044785
1378.876,0.31997,1339.36712,0.20814864304414574
1379.358,0.30896,1339.84925,0.20982761981229026
1379.841,0.29822,1340.33137,0.21166226330066015
1380.323,0.28778,1340.8135,0.2136748116121447
1380.805,0.27764,1341.29562,0.21585414569529918
1381.287,0.26773,1341.778,0.21818914649867902
1381.769,0.25799,1342.26012,0.22059086161072688
1382.251,0.2484,1342.74225,0.2229925767227747
1382.733,0.23898,1343.22437,0.22534981562904385
1383.215,0.22979,1343.7065,0.22760698307231106
1383.698,0.22089,1344.18862,0.22981967430979958
1384.18,0.2123,1344.671,0.2320212464958434
1384.662,0.20397,1345.15312,0.23427841393911059
1385.144,0.19585,1345.63525,0.23666900999971377
1385.626,0.18787,1346.11737,0.23918191562620825
1386.108,0.18005,1346.5995,0.24181713081859407
1386.59,0.17245,1347.08162,0.24454129842253722
1387.072,0.16521,1347.564,0.24734329938659305
1387.554,0.15847,1348.04612,0.2502008956078722
1388.037,0.15233,1348.52825,0.2531474442407086
1388.519,0.14678,1349.01037,0.2561940643365471
1389.001,0.14175,1349.4925,0.2593629939982769
1389.483,0.13711,1349.97462,0.2626431141744533
1389.965,0.13275,1350.457,0.2660121867621871
1390.447,0.12856,1350.93912,0.26943685460714417
1390.929,0.12447,1351.42125,0.27288376055499064
1391.411,0.12042,1351.90337,0.27636402365717105
1391.894,0.1164,1352.3855,0.27988876296513016
1392.376,0.11237,1352.86762,0.2834690975303126
1392.858,0.10837,1353.35,0.2871383845070523
1393.34,0.10445,1353.83212,0.29086326674101537
1393.822,0.10072,1354.31425,0.2946326251807571
1394.304,0.0973,1354.79637,0.2984242217233882
1394.786,0.09433,1355.2785,0.302260294471798
1395.269,0.09188,1355.76062,0.3061742005803203
1395.751,0.08993,1356.243,0.31019929720328937
1396.233,0.08839,1356.72512,0.31435782244359445
1396.715,0.08714,1357.20725,0.3186275381983461
1397.197,0.08607,1357.68937,0.3229306111074319
1397.679,0.08512,1358.1715,0.3271224935020709
1398.161,0.08428,1358.65362,0.33105863771348265
1398.643,0.08358,1359.136,0.3345944960728864
1399.125,0.08305,1359.61812,0.33767447332305883
1399.608,0.08271,1360.10025,0.340298569464
1400.09,0.08254,1360.58237,0.34251126070148846
1400.572,0.08249,1361.0645,0.344423737549971
1401.054,0.08248,1361.54662,0.34611383336956025
1401.536,0.08246,1362.029,0.3476705005718135
1402.018,0.0824,1362.51112,0.3491382153625094
1402.5,0.0823,1362.99325,0.3505614539474266
1402.982,0.08223,1363.47537,0.3519624544294545
1403.465,0.08223,1363.9575,0.3533412168085931
1403.947,0.08239,1364.43962,0.3546532648790637
1404.429,0.08276,1364.922,0.35580964622930894
1404.911,0.08337,1365.40412,0.35664357508765887
1405.393,0.08422,1365.88625,0.3569993847338882
1405.875,0.08526,1366.36837,0.3567325274992162
1406.357,0.08642,1366.8505,0.3557651700235303
1406.839,0.08761,1367.33262,0.3541306694611644
1407.322,0.08877,1367.815,0.3519179782236759
1407.804,0.08985,1368.29712,0.34929388208273465
1408.286,0.09081,1368.77925,0.3463918096556769
1408.768,0.09166,1369.26137,0.3433007133540598
1409.25,0.09244,1369.7435,0.34000947412643867
1409.732,0.09318,1370.22562,0.33648473481847957
1410.214,0.09392,1370.708,0.3326486620700698
1410.697,0.09471,1371.19012,0.3284456606239861
1411.179,0.09555,1371.67225,0.32389796858311776
1411.661,0.09647,1372.15437,0.3190278240503541
1412.143,0.09744,1372.6365,0.3139241794372525
1412.625,0.09845,1373.11862,0.3086648681039255
1413.107,0.0995,1373.601,0.30336108056481986
1413.589,0.10055,1374.08312,0.29813512638582684
1414.071,0.10158,1374.56525,0.2930759579785039
1414.553,0.10253,1375.04737,0.2882836468058529
1415.036,0.10335,1375.5295,0.2837804309707632
1415.518,0.104,1376.01162,0.2795440723703455
1416.0,0.10445,1376.494,0.27548561859304244
1416.482,0.1047,1376.97612,0.27149387912440737
1416.964,0.10482,1377.45825,0.26749102060432767
1417.446,0.10493,1377.94037,0.26342144777557996
1417.928,0.10521,1378.4225,0.2593073987410535
1418.41,0.10582,1378.90462,0.25522670686086113
1418.893,0.10689,1379.387,0.25124608644367075
1419.375,0.10842,1379.86912,0.24739889464381637
1419.857,0.11028,1380.35125,0.24366289335840863
1420.339,0.11225,1380.83337,0.2399491301758902
1420.821,0.11413,1381.3155,0.23615753363325911
1421.303,0.11578,1381.79762,0.23225474657618142
1421.785,0.11717,1382.281,0.22822964995321235
1422.267,0.11834,1382.76312,0.2241378390215753
1422.75,0.11942,1383.24525,0.22005714714138291
1423.232,0.12054,1383.72737,0.21597645526119053
1423.714,0.1218,1384.2095,0.21185128717521948
1424.196,0.12324,1384.69162,0.2075704523690231
1424.678,0.12484,1385.174,0.20298940317382075
1425.16,0.12649,1385.65612,0.19809702053816775
1425.642,0.12811,1386.13825,0.19298225687362142
1426.125,0.1296,1386.62037,0.1878786122605198
1426.607,0.13094,1387.1025,0.18313077729364746
1427.089,0.13217,1387.58462,0.17899449015623173
1427.571,0.13335,1388.067,0.1756142985170533
1428.053,0.13456,1388.54912,0.17295684522177812
1428.535,0.13589,1389.03125,0.17082198734440227
1429.017,0.13739,1389.51337,0.16898734385603242
1429.499,0.13912,1389.9955,0.16724165277921985
1429.981,0.14108,1390.47762,0.16544036644518398
1430.464,0.14331,1390.96,0.1635167705452568
1430.946,0.14577,1391.44212,0.1614263888736596
1431.428,0.14844,1391.92425,0.15915810237894773
1431.91,0.15121,1392.40637,0.1566340777010086
1432.392,0.15396,1392.8885,0.1538209576855081
1432.874,0.15656,1393.37062,0.15076321853822497
1433.356,0.15893,1393.853,0.1475609317221612
1433.838,0.16105,1394.33512,0.1444364782662101
1434.321,0.16299,1394.81725,0.14163447730215428
1434.803,0.16493,1395.29937,0.13935507175599776
1435.285,0.16712,1395.7815,0.13759826162774055
1435.767,0.16982,1396.26362,0.13623061830004665
1436.249,0.17323,1396.746,0.13501864169257807
1436.731,0.17738,1397.22812,0.13369547457066283
1437.213,0.18212,1397.71025,0.13212768831696495
1437.696,0.18718,1398.19237,0.13033752103437374
1438.177,0.19233,1398.6745,0.12849175849455918
1438.66,0.19741,1399.15662,0.12684613888074864
1439.142,0.20237,1399.639,0.12563416227328003
1439.624,0.20722,1400.12112,0.12492254298082144
1440.106,0.21199,1400.60325,0.1246334476432601
1440.588,0.21673,1401.08537,0.12454449523170279
1441.07,0.22146,1401.5675,0.12441106661436681
1441.552,0.2262,1402.04962,0.12402189981380349
1442.035,0.23097,1402.532,0.12327692336701088
1442.517,0.23575,1403.01412,0.12220949442832295
1442.999,0.24051,1403.49625,0.12093080351218637
1443.481,0.24519,1403.97837,0.11959651733882647
1443.963,0.24969,1404.4605,0.11834006452557921
1444.445,0.25389,1404.94262,0.11728375463833596
1444.927,0.25772,1405.425,0.11647206388287534
1445.409,0.26117,1405.90712,0.11590499225919738
1445.892,0.2643,1406.38925,0.11554918261296807
1446.374,0.26721,1406.87137,0.11537127778985343
1446.856,0.27,1407.3535,0.11530456348118542
1447.338,0.27273,1407.83562,0.11527120632685142
1447.82,0.27541,1408.318,0.1152156110696281
1448.302,0.27796,1408.80012,0.11505994434940278
1448.784,0.28028,1409.28225,0.11478196806328612
1449.266,0.28227,1409.76437,0.11438168221127816
1449.749,0.28386,1410.2465,0.11389244394771285
1450.231,0.28497,1410.72862,0.11338096758125822
1450.713,0.28557,1411.211,0.11288061026624825
1451.195,0.28561,1411.69312,0.11243584820846163
1451.677,0.28505,1412.17525,0.11204668140789831
1452.159,0.28389,1412.65737,0.111690871761669
1452.641,0.28216,1413.1395,0.11136841926977369
1453.124,0.27991,1413.62162,0.11106820488076773
1453.605,0.27718,1414.104,0.11083470480042973
1454.088,0.27393,1414.58612,0.11066791902875973
1454.57,0.27009,1415.06825,0.11054560946286841
1455.052,0.26554,1415.55037,0.11041218084553242
1455.534,0.26019,1416.0325,0.11014532361086043
1456.016,0.25416,1416.51462,0.10962272819296115
1456.498,0.24781,1416.997,0.1087554421802772
1456.98,0.24172,1417.47912,0.10753234652136397
1457.463,0.23647,1417.96125,0.10607575078211272
1457.945,0.23233,1418.44337,0.10464139314575083
1458.427,0.22923,1418.9255,0.10358508325850757
1458.909,0.22682,1419.40762,0.10318479740649958
1459.391,0.2247,1419.89,0.10359620230995223
1459.873,0.22254,1420.37212,0.1047748217630868
1460.355,0.22014,1420.85425,0.1064426794797867
1460.837,0.21738,1421.33637,0.10827732296815656
1461.32,0.21417,1421.8185,0.10995629973630112
1461.802,0.21047,1422.30062,0.11126834780677171
1462.284,0.20621,1422.783,0.11213563381945564
1462.766,0.20135,1423.26512,0.11262487208302095
1463.248,0.19592,1423.74725,0.11292508647202691
1463.73,0.19005,1424.22937,0.11326977706681157
1464.212,0.18405,1424.7115,0.11387020584482352
1464.694,0.17828,1425.19362,0.11481532521762013
1465.177,0.17306,1425.677,0.11604953992797805
1465.659,0.16856,1426.15912,0.11741718325567195
1466.141,0.16472,1426.64125,0.11871811227469786
1466.623,0.16133,1427.12337,0.11977442216194112
1467.105,0.15812,1427.6055,0.12047492240295507
1467.587,0.15486,1428.08762,0.12086408920351838
1468.069,0.15139,1428.57,0.12105311307807769
1468.552,0.14766,1429.05212,0.1212198988497477
1469.033,0.14365,1429.53425,0.121542351341643
1469.516,0.13936,1430.01637,0.12212054201676562
1469.998,0.1348,1430.4985,0.1229767089780049
1470.48,0.12998,1430.98062,0.12407749507102682
1470.962,0.12497,1431.463,0.12534506693571873
1471.444,0.11995,1431.94512,0.12670159121196797
1471.926,0.11516,1432.42725,0.12805811548821722
1472.408,0.11094,1432.90937,0.1293368064043538
1472.891,0.10747,1433.3915,0.1304042353430417
1473.373,0.1048,1433.87362,0.13113809273838967
1473.855,0.10274,1434.356,0.13140494997306165
1474.337,0.10101,1434.83812,0.13113809273838967
1474.819,0.09937,1435.32025,0.1304153543944864
1475.301,0.09768,1435.80237,0.12949247312457912
1475.783,0.09594,1436.2845,0.12880309193500983
1476.265,0.09424,1436.76662,0.1288475681407885
1476.748,0.09268,1437.249,0.12994835423381043
1477.23,0.09133,1437.73112,0.13214992641985426
1477.712,0.09016,1438.21325,0.13522990367002674
1478.194,0.08907,1438.69537,0.13876576202943047
1478.676,0.08793,1439.1775,0.14233497754316826
1479.158,0.08664,1439.65962,0.14561509771934467
1479.64,0.08515,1440.142,0.14846157488917916
1480.122,0.08351,1440.62412,0.15085217094978234
1480.604,0.08181,1441.10625,0.1529091954670455
1481.087,0.08013,1441.58837,0.15477719610974938
1481.569,0.07855,1442.0705,0.1566007205466746
1482.051,0.07708,1442.55262,0.1584576021379338
1482.533,0.07568,1443.035,0.16033672183208234
1483.015,0.07431,1443.51712,0.16219360342334155
1483.497,0.0729,1443.99925,0.16398377070593276
1483.979,0.07142,1444.48137,0.1656627474740773
1484.461,0.06986,1444.9635,0.16720829562488587
1484.944,0.06822,1445.44562,0.16864265326124778
1485.426,0.06649,1445.928,0.16995470133171836
1485.908,0.06467,1446.41012,0.17115555888774228
1486.39,0.06278,1446.89225,0.1722563449807642
1486.872,0.06081,1447.37437,0.17330153581656277
1487.354,0.05882,1447.8565,0.17435784570380605
1487.836,0.05683,1448.33862,0.17553646515694063
1488.319,0.05492,1448.821,0.17687075133030053
1488.801,0.05318,1449.30312,0.17836070422388575
1489.283,0.0517,1449.78525,0.179917371426139
1489.765,0.05058,1450.26737,0.18138508621683488
1490.247,0.04991,1450.7495,0.1826304199786375
1490.729,0.04972,1451.23162,0.1835644202999894
1491.211,0.04997,1451.714,0.1841870871808907
1491.693,0.05054,1452.19612,0.18456513493000934
1492.176,0.05123,1452.67825,0.18475415880456866
1492.658,0.05182,1453.16037,0.18476527785601335
1493.14,0.05211,1453.6425,0.1844539444155627
1493.622,0.05192,1454.12462,0.18353106314565543
1494.104,0.05116,1454.607,0.18162970534861753
1494.586,0.04984,1455.08912,0.17844965663544307
1495.068,0.04806,1455.57125,0.17389084554313008
1495.55,0.04603,1456.05337,0.16825348646068447
1496.032,0.04402,1456.5355,0.16232703204067753
1496.515,0.04227,1457.01762,0.15715667311890788
1496.997,0.04094,1457.5,0.15368752906817212
1497.479,0.04011,1457.98212,0.1522976476375889
1497.961,0.03974,1458.46425,0.15279800495259885
1498.443,0.03977,1458.94637,0.15456593413230071
1498.925,0.04012,1459.4285,0.15693429209001455
1499.407,0.04071,1459.91062,0.15930265004772842
1499.89,0.04145,1460.393,0.1612929602563236
1500.372,0.04222,1460.87512,0.1626717226354622
1500.854,0.04289,1461.35725,0.16332774667069747
1501.336,0.04333,1461.83937,0.16320543710480612
1501.818,0.04341,1462.3215,0.16226031773200955
1502.3,0.04304,1462.80362,0.16051462665519697
1502.782,0.04219,1463.286,0.1580684353373705
1503.264,0.0408,1463.76812,0.1551663629103127
1503.747,0.03886,1464.25025,0.1521308618659189
1504.229,0.03633,1464.73237,0.1493510990047524
1504.711,0.03324,1465.2145,0.14713840776726392
1505.193,0.0297,1465.69662,0.14562621677078935
1505.675,0.02605,1466.179,0.14471445455232673
1506.157,0.02282,1466.66112,0.1442029781858721
1506.639,0.02063,1467.14325,0.14383604948819814
1507.121,0.01989,1467.62537,0.14338016837896683
1507.604,0.02056,1468.1075,0.14272414434373154
1508.086,0.02225,1468.58962,0.1417567868680456
1508.568,0.02444,1469.073,0.14043361974613036
1509.05,0.02665,1469.55512,0.1386656905664285
1509.532,0.0286,1470.03725,0.13635292786593797
1510.014,0.03017,1470.51937,0.1334174982845462
1510.496,0.03137,1471.0015,0.12988163992514243
1510.979,0.0323,1471.48362,0.12592325761084136
1511.46,0.03304,1471.966,0.12192039909076163
1511.943,0.03366,1472.44812,0.11835118357702389
1512.425,0.03415,1472.93025,0.1156381350245254
1512.907,0.03442,1473.41237,0.11395915825638085
1513.389,0.03437,1473.8945,0.1131919437066989
1513.871,0.03392,1474.37662,0.11302515793502892
1514.353,0.03304,1474.859,0.11311411034658624
1514.835,0.0318,1475.34112,0.11316970560380957
1515.318,0.03036,1475.82325,0.1130918722436969
1515.8,0.02892,1476.30537,0.11295844362636091
1516.282,0.02772,1476.7875,0.11288061026624825
1516.764,0.02688,1477.26962,0.11300291983213957
1517.246,0.02644,1477.752,0.11332537232403489
1517.728,0.02626,1478.23412,0.11377013438182153
1518.21,0.02616,1478.71625,0.11417042023382949
1518.692,0.02593,1479.19837,0.11434832505694416
