pixel,y_um,intensity,bg_mean,bg_std
563,6.6526,33462.641,26947.2032,15226.9386
564,6.6645,32490.6846,26947.2032,15226.9386
565,6.6763,32965.8544,26947.2032,15226.9386
566,6.6881,33259.0826,26947.2032,15226.9386
567,6.6999,32329.1589,26947.2032,15226.9386
568,6.7117,32477.6745,26947.2032,15226.9386
569,6.7235,32496.4891,26947.2032,15226.9386
570,6.7354,31340.3894,26947.2032,15226.9386
571,6.7472,32191.4517,26947.2032,15226.9386
572,6.759,31547.3505,26947.2032,15226.9386
573,6.7708,31133.2282,26947.2032,15226.9386
574,6.7826,31787.9377,26947.2032,15226.9386
575,6.7944,31264.5304,26947.2032,15226.9386
576,6.8062,31231.1044,26947.2032,15226.9386
577,6.8181,31336.1861,26947.2032,15226.9386
578,6.8299,30632.8388,26947.2032,15226.9386
579,6.8417,30981.7103,26947.2032,15226.9386
580,6.8535,31574.3715,26947.2032,15226.9386
581,6.8653,31930.0483,26947.2032,15226.9386
582,6.8771,30447.8949,26947.2032,15226.9386
583,6.889,31316.9712,26947.2032,15226.9386
584,6.9008,30867.6215,26947.2032,15226.9386
585,6.9126,31621.2079,26947.2032,15226.9386
586,6.9244,30950.6861,26947.2032,15226.9386
587,6.9362,31022.5421,26947.2032,15226.9386
588,6.948,31832.5724,26947.2032,15226.9386
589,6.9599,31264.9307,26947.2032,15226.9386
590,6.9717,29923.4868,26947.2032,15226.9386
591,6.9835,31576.1729,26947.2032,15226.9386
592,6.9953,31029.9478,26947.2032,15226.9386
593,7.0071,31547.5506,26947.2032,15226.9386
594,7.0189,32077.5631,26947.2032,15226.9386
595,7.0308,31942.2578,26947.2032,15226.9386
596,7.0426,32375.1947,26947.2032,15226.9386
597,7.0544,31559.1597,26947.2032,15226.9386
598,7.0662,32464.8645,26947.2032,15226.9386
599,7.078,33761.0732,26947.2032,15226.9386
600,7.0898,33392.3863,26947.2032,15226.9386
601,7.1017,33202.4385,26947.2032,15226.9386
602,7.1135,33202.2383,26947.2032,15226.9386
603,7.1253,34254.0569,26947.2032,15226.9386
604,7.1371,33575.1285,26947.2032,15226.9386
605,7.1489,32813.1355,26947.2032,15226.9386
606,7.1607,33456.8364,26947.2032,15226.9386
607,7.1726,34031.6838,26947.2032,15226.9386
608,7.1844,33289.5062,26947.2032,15226.9386
609,7.1962,34119.9525,26947.2032,15226.9386
610,7.208,34385.1589,26947.2032,15226.9386
611,7.2198,34168.3902,26947.2032,15226.9386
612,7.2316,34039.69,26947.2032,15226.9386
613,7.2435,33476.2516,26947.2032,15226.9386
614,7.2553,34115.1488,26947.2032,15226.9386
615,7.2671,34858.5273,26947.2032,15226.9386
616,7.2789,34103.1394,26947.2032,15226.9386
617,7.2907,33185.2251,26947.2032,15226.9386
618,7.3025,32610.9782,26947.2032,15226.9386
619,7.3144,32169.6347,26947.2032,15226.9386
620,7.3262,32257.1028,26947.2032,15226.9386
621,7.338,31052.7656,26947.2032,15226.9386
622,7.3498,29540.5888,26947.2032,15226.9386
623,7.3616,28792.8069,26947.2032,15226.9386
624,7.3734,26852.2967,26947.2032,15226.9386
625,7.3853,25731.0241,26947.2032,15226.9386
626,7.3971,24523.4844,26947.2032,15226.9386
627,7.4089,22042.1534,26947.2032,15226.9386
628,7.4207,21369.2298,26947.2032,15226.9386
629,7.4325,18956.7523,26947.2032,15226.9386
630,7.4443,17808.0584,26947.2032,15226.9386
631,7.4562,16827.6955,26947.2032,15226.9386
632,7.468,15672.5966,26947.2032,15226.9386
633,7.4798,15639.9712,26947.2032,15226.9386
634,7.4916,16134.9564,26947.2032,15226.9386
635,7.5034,15428.4065,26947.2032,15226.9386
636,7.5152,14092.3668,26947.2032,15226.9386
637,7.5271,14520.2998,26947.2032,15226.9386
638,7.5389,14324.3474,26947.2032,15226.9386
639,7.5507,14493.479,26947.2032,15226.9386
640,7.5625,14856.9618,26947.2032,15226.9386
641,7.5743,14388.3972,26947.2032,15226.9386
642,7.5861,14586.9517,26947.2032,15226.9386
643,7.5979,14238.4805,26947.2032,15226.9386
644,7.6098,14605.9665,26947.2032,15226.9386
645,7.6216,14449.2445,26947.2032,15226.9386
646,7.6334,14616.3746,26947.2032,15226.9386
647,7.6452,14649.8006,26947.2032,15226.9386
648,7.657,14791.3107,26947.2032,15226.9386
649,7.6688,15326.1269,26947.2032,15226.9386
650,7.6807,15155.7944,26947.2032,15226.9386
651,7.6925,15211.0374,26947.2032,15226.9386
652,7.7043,14863.3668,26947.2032,15226.9386
653,7.7161,14436.2344,26947.2032,15226.9386
654,7.7279,15149.7897,26947.2032,15226.9386
655,7.7397,14363.5779,26947.2032,15226.9386
656,7.7516,15099.5506,26947.2032,15226.9386
657,7.7634,14884.7835,26947.2032,15226.9386
658,7.7752,15198.2274,26947.2032,15226.9386
659,7.787,14449.2445,26947.2032,15226.9386
660,7.7988,15075.9322,26947.2032,15226.9386
661,7.8106,14504.8879,26947.2032,15226.9386
662,7.8225,14829.1402,26947.2032,15226.9386
663,7.8343,15274.0864,26947.2032,15226.9386
664,7.8461,14885.7843,26947.2032,15226.9386
665,7.8579,14644.9969,26947.2032,15226.9386
666,7.8697,15240.06,26947.2032,15226.9386
667,7.8815,14359.3746,26947.2032,15226.9386
668,7.8934,15312.7165,26947.2032,15226.9386
669,7.9052,13797.1371,26947.2032,15226.9386
670,7.917,14172.0288,26947.2032,15226.9386
671,7.9288,15328.5288,26947.2032,15226.9386
672,7.9406,14594.5576,26947.2032,15226.9386
673,7.9524,14647.5989,26947.2032,15226.9386
674,7.9643,14234.6776,26947.2032,15226.9386
675,7.9761,15029.0958,26947.2032,15226.9386
676,7.9879,15119.5662,26947.2032,15226.9386
677,7.9997,14772.0958,26947.2032,15226.9386
678,8.0115,14699.4393,26947.2032,15226.9386
679,8.0233,15520.4782,26947.2032,15226.9386
680,8.0352,14942.8287,26947.2032,15226.9386
681,8.047,14754.2819,26947.2032,15226.9386
682,8.0588,15455.8279,26947.2032,15226.9386
683,8.0706,14702.6417,26947.2032,15226.9386
684,8.0824,15082.5374,26947.2032,15226.9386
685,8.0942,14781.5031,26947.2032,15226.9386
686,8.1061,15379.5685,26947.2032,15226.9386
687,8.1179,15112.3606,26947.2032,15226.9386
688,8.1297,15235.2562,26947.2032,15226.9386
689,8.1415,15191.222,26947.2032,15226.9386
690,8.1533,14717.2531,26947.2032,15226.9386
691,8.1651,15402.7866,26947.2032,15226.9386
692,8.177,14809.3248,26947.2032,15226.9386
693,8.1888,15356.5506,26947.2032,15226.9386
694,8.2006,14636.9907,26947.2032,15226.9386
695,8.2124,15089.3427,26947.2032,15226.9386
696,8.2242,14972.2516,26947.2032,15226.9386
697,8.236,15314.3178,26947.2032,15226.9386
698,8.2479,14708.2461,26947.2032,15226.9386
699,8.2597,15317.1199,26947.2032,15226.9386
700,8.2715,15011.0818,26947.2032,15226.9386
701,8.2833,15123.7695,26947.2032,15226.9386
702,8.2951,15255.472,26947.2032,15226.9386
703,8.3069,15431.0086,26947.2032,15226.9386
704,8.3187,14825.7375,26947.2032,15226.9386
705,8.3306,15339.3372,26947.2032,15226.9386
706,8.3424,15381.3699,26947.2032,15226.9386
707,8.3542,14831.5421,26947.2032,15226.9386
708,8.366,14736.4681,26947.2032,15226.9386
709,8.3778,15051.7134,26947.2032,15226.9386
710,8.3896,14468.2593,26947.2032,15226.9386
711,8.4015,13995.8917,26947.2032,15226.9386
712,8.4133,14868.5709,26947.2032,15226.9386
713,8.4251,14807.7235,26947.2032,15226.9386
714,8.4369,14798.9167,26947.2032,15226.9386
715,8.4487,15387.3746,26947.2032,15226.9386
716,8.4605,15068.1262,26947.2032,15226.9386
717,8.4724,14907.6012,26947.2032,15226.9386
718,8.4842,14763.6893,26947.2032,15226.9386
719,8.496,15141.5833,26947.2032,15226.9386
720,8.5078,14732.8653,26947.2032,15226.9386
721,8.5196,14521.5008,26947.2032,15226.9386
722,8.5314,14398.0047,26947.2032,15226.9386
723,8.5433,14687.0296,26947.2032,15226.9386
724,8.5551,14923.2134,26947.2032,15226.9386
725,8.5669,15218.8435,26947.2032,15226.9386
726,8.5787,14565.1347,26947.2032,15226.9386
727,8.5905,14797.9159,26947.2032,15226.9386
728,8.6023,14550.7235,26947.2032,15226.9386
729,8.6142,14227.2718,26947.2032,15226.9386
730,8.626,15454.4268,26947.2032,15226.9386
731,8.6378,15008.0794,26947.2032,15226.9386
732,8.6496,14723.6581,26947.2032,15226.9386
733,8.6614,14511.2928,26947.2032,15226.9386
734,8.6732,14809.3248,26947.2032,15226.9386
735,8.6851,13882.8037,26947.2032,15226.9386
736,8.6969,15545.2975,26947.2032,15226.9386
737,8.7087,15216.0413,26947.2032,15226.9386
738,8.7205,14346.7648,26947.2032,15226.9386
739,8.7323,14260.6978,26947.2032,15226.9386
740,8.7441,14771.4953,26947.2032,15226.9386
741,8.756,15235.0561,26947.2032,15226.9386
742,8.7678,14470.6612,26947.2032,15226.9386
743,8.7796,14965.4463,26947.2032,15226.9386
744,8.7914,15014.4844,26947.2032,15226.9386
745,8.8032,14465.257,26947.2032,15226.9386
746,8.815,14412.0156,26947.2032,15226.9386
747,8.8269,14920.2111,26947.2032,15226.9386
748,8.8387,15471.6402,26947.2032,15226.9386
749,8.8505,14328.5506,26947.2032,15226.9386
750,8.8623,15375.7656,26947.2032,15226.9386
751,8.8741,14518.2983,26947.2032,15226.9386
752,8.8859,15077.3333,26947.2032,15226.9386
753,8.8978,14337.7578,26947.2032,15226.9386
754,8.9096,14463.4556,26947.2032,15226.9386
755,8.9214,14422.824,26947.2032,15226.9386
756,8.9332,14604.3653,26947.2032,15226.9386
757,8.945,14294.7243,26947.2032,15226.9386
758,8.9568,15050.9128,26947.2032,15226.9386
759,8.9687,15235.4564,26947.2032,15226.9386
760,8.9805,14282.5148,26947.2032,15226.9386
761,8.9923,15112.3606,26947.2032,15226.9386
762,9.0041,14951.8357,26947.2032,15226.9386
763,9.0159,14869.7718,26947.2032,15226.9386
764,9.0277,15040.1044,26947.2032,15226.9386
765,9.0396,14321.345,26947.2032,15226.9386
766,9.0514,14821.9346,26947.2032,15226.9386
767,9.0632,15126.972,26947.2032,15226.9386
768,9.075,14954.4377,26947.2032,15226.9386
769,9.0868,14869.3715,26947.2032,15226.9386
770,9.0986,14714.8512,26947.2032,15226.9386
771,9.1104,14940.2266,26947.2032,15226.9386
772,9.1223,14788.1083,26947.2032,15226.9386
773,9.1341,15483.8497,26947.2032,15226.9386
774,9.1459,14922.4128,26947.2032,15226.9386
775,9.1577,15250.6682,26947.2032,15226.9386
776,9.1695,14416.2188,26947.2032,15226.9386
777,9.1813,15099.9509,26947.2032,15226.9386
778,9.1932,14716.6526,26947.2032,15226.9386
779,9.205,15830.7196,26947.2032,15226.9386
780,9.2168,14801.7188,26947.2032,15226.9386
781,9.2286,15697.2157,26947.2032,15226.9386
782,9.2404,15575.3209,26947.2032,15226.9386
783,9.2522,15180.4136,26947.2032,15226.9386
784,9.2641,15270.2835,26947.2032,15226.9386
785,9.2759,16706.4011,26947.2032,15226.9386
786,9.2877,17440.5724,26947.2032,15226.9386
787,9.2995,18798.0288,26947.2032,15226.9386
788,9.3113,20901.0654,26947.2032,15226.9386
789,9.3231,22192.0701,26947.2032,15226.9386
790,9.335,24880.162,26947.2032,15226.9386
791,9.3468,25409.1737,26947.2032,15226.9386
792,9.3586,27876.2936,26947.2032,15226.9386
793,9.3704,29247.3606,26947.2032,15226.9386
794,9.3822,30811.1776,26947.2032,15226.9386
795,9.394,31721.8863,26947.2032,15226.9386
796,9.4059,33653.5896,26947.2032,15226.9386
797,9.4177,33587.5382,26947.2032,15226.9386
798,9.4295,34163.5864,26947.2032,15226.9386
799,9.4413,34668.3793,26947.2032,15226.9386
800,9.4531,34446.8069,26947.2032,15226.9386
801,9.4649,33962.0296,26947.2032,15226.9386
802,9.4768,35061.4852,26947.2032,15226.9386
803,9.4886,35193.588,26947.2032,15226.9386
804,9.5004,35421.3653,26947.2032,15226.9386
805,9.5122,35628.3263,26947.2032,15226.9386
806,9.524,34598.9252,26947.2032,15226.9386
807,9.5358,35141.9478,26947.2032,15226.9386
808,9.5477,35260.0397,26947.2032,15226.9386
809,9.5595,34939.19,26947.2032,15226.9386
810,9.5713,35115.3271,26947.2032,15226.9386
811,9.5831,36029.4385,26947.2032,15226.9386
812,9.5949,33711.6347,26947.2032,15226.9386
813,9.6067,34624.5452,26947.2032,15226.9386
814,9.6186,33908.7882,26947.2032,15226.9386
815,9.6304,33235.264,26947.2032,15226.9386
816,9.6422,33843.9377,26947.2032,15226.9386
817,9.654,32708.0537,26947.2032,15226.9386
818,9.6658,33790.8964,26947.2032,15226.9386
819,9.6776,33617.3614,26947.2032,15226.9386
820,9.6895,32893.5981,26947.2032,15226.9386
821,9.7013,33745.8614,26947.2032,15226.9386
822,9.7131,32447.6511,26947.2032,15226.9386
823,9.7249,32443.8481,26947.2032,15226.9386
824,9.7367,32556.3357,26947.2032,15226.9386
825,9.7485,33128.1807,26947.2032,15226.9386
826,9.7604,32266.5101,26947.2032,15226.9386
827,9.7722,31881.6106,26947.2032,15226.9386
828,9.784,32877.1854,26947.2032,15226.9386
829,9.7958,31908.2313,26947.2032,15226.9386
830,9.8076,31661.6394,26947.2032,15226.9386
831,9.8194,31751.5093,26947.2032,15226.9386
832,9.8312,31291.1511,26947.2032,15226.9386
833,9.8431,32134.6075,26947.2032,15226.9386
834,9.8549,32022.7204,26947.2032,15226.9386
835,9.8667,31705.4735,26947.2032,15226.9386
836,9.8785,31418.0498,26947.2032,15226.9386
837,9.8903,32042.9361,26947.2032,15226.9386
838,9.9021,31939.0553,26947.2032,15226.9386
839,9.914,32315.3481,26947.2032,15226.9386
840,9.9258,32077.9634,26947.2032,15226.9386
841,9.9376,31456.0794,26947.2032,15226.9386
842,9.9494,32199.0576,26947.2032,15226.9386
843,9.9612,32193.053,26947.2032,15226.9386
844,9.973,30999.7243,26947.2032,15226.9386
845,9.9849,32264.5086,26947.2032,15226.9386
846,9.9967,32608.5763,26947.2032,15226.9386
847,10.0085,31569.7679,26947.2032,15226.9386
848,10.0203,31685.8583,26947.2032,15226.9386
849,10.0321,33171.2142,26947.2032,15226.9386
850,10.0439,33532.2952,26947.2032,15226.9386
851,10.0558,34037.8886,26947.2032,15226.9386
852,10.0676,33356.3583,26947.2032,15226.9386
853,10.0794,33285.7033,26947.2032,15226.9386
854,10.0912,34302.8949,26947.2032,15226.9386
855,10.103,33314.7259,26947.2032,15226.9386
856,10.1148,33951.021,26947.2032,15226.9386
857,10.1267,33619.1628,26947.2032,15226.9386
858,10.1385,34172.3933,26947.2032,15226.9386
859,10.1503,34788.8731,26947.2032,15226.9386
860,10.1621,34835.5093,26947.2032,15226.9386
861,10.1739,34761.0514,26947.2032,15226.9386
862,10.1857,34965.6106,26947.2032,15226.9386
863,10.1976,35346.3069,26947.2032,15226.9386
864,10.2094,35721.5989,26947.2032,15226.9386
865,10.2212,34547.4852,26947.2032,15226.9386
866,10.233,34428.7928,26947.2032,15226.9386
867,10.2448,35180.9782,26947.2032,15226.9386
868,10.2566,34155.3801,26947.2032,15226.9386
869,10.2685,34026.4798,26947.2032,15226.9386
870,10.2803,32813.5358,26947.2032,15226.9386
871,10.2921,32165.0312,26947.2032,15226.9386
872,10.3039,31915.8372,26947.2032,15226.9386
873,10.3157,31073.5818,26947.2032,15226.9386
874,10.3275,30765.1417,26947.2032,15226.9386
875,10.3394,28719.75,26947.2032,15226.9386
876,10.3512,27658.324,26947.2032,15226.9386
877,10.363,27056.0553,26947.2032,15226.9386
878,10.3748,25325.9089,26947.2032,15226.9386
879,10.3866,23438.8403,26947.2032,15226.9386
880,10.3984,21087.2103,26947.2032,15226.9386
881,10.4103,19518.3894,26947.2032,15226.9386
882,10.4221,18873.4875,26947.2032,15226.9386
883,10.4339,17338.0927,26947.2032,15226.9386
884,10.4457,16144.3637,26947.2032,15226.9386
885,10.4575,15597.9385,26947.2032,15226.9386
886,10.4693,15440.4159,26947.2032,15226.9386
887,10.4812,14526.3045,26947.2032,15226.9386
888,10.493,14710.4478,26947.2032,15226.9386
889,10.5048,14367.3808,26947.2032,15226.9386
890,10.5166,14364.979,26947.2032,15226.9386
891,10.5284,14698.6386,26947.2032,15226.9386
892,10.5402,14513.4945,26947.2032,15226.9386
893,10.5521,14376.7882,26947.2032,15226.9386
894,10.5639,13837.9688,26947.2032,15226.9386
895,10.5757,14871.5732,26947.2032,15226.9386
896,10.5875,14639.993,26947.2032,15226.9386
897,10.5993,13596.1807,26947.2032,15226.9386
898,10.6111,14839.5483,26947.2032,15226.9386
899,10.6229,14358.9743,26947.2032,15226.9386
900,10.6348,14832.5428,26947.2032,15226.9386
901,10.6466,14893.5903,26947.2032,15226.9386
902,10.6584,14950.6347,26947.2032,15226.9386
903,10.6702,15206.4338,26947.2032,15226.9386
904,10.682,15069.9276,26947.2032,15226.9386
905,10.6938,14056.7391,26947.2032,15226.9386
906,10.7057,14755.683,26947.2032,15226.9386
907,10.7175,14845.553,26947.2032,15226.9386
908,10.7293,15008.2796,26947.2032,15226.9386
909,10.7411,14517.2975,26947.2032,15226.9386
910,10.7529,14672.0179,26947.2032,15226.9386
911,10.7647,15004.0763,26947.2032,15226.9386
912,10.7766,14333.3544,26947.2032,15226.9386
913,10.7884,14955.4385,26947.2032,15226.9386
914,10.8002,14529.507,26947.2032,15226.9386
915,10.812,14836.7461,26947.2032,15226.9386
916,10.8238,15482.4486,26947.2032,15226.9386
917,10.8356,14471.662,26947.2032,15226.9386
918,10.8475,14940.4268,26947.2032,15226.9386
919,10.8593,14409.8139,26947.2032,15226.9386
920,10.8711,14912.6051,26947.2032,15226.9386
921,10.8829,14874.9759,26947.2032,15226.9386
922,10.8947,15109.5584,26947.2032,15226.9386
923,10.9065,14967.648,26947.2032,15226.9386
924,10.9184,15361.3544,26947.2032,15226.9386
925,10.9302,14825.9377,26947.2032,15226.9386
926,10.942,15278.8902,26947.2032,15226.9386
927,10.9538,14054.7375,26947.2032,15226.9386
928,10.9656,14672.4182,26947.2032,15226.9386
929,10.9774,14533.9104,26947.2032,15226.9386
930,10.9893,14902.3972,26947.2032,15226.9386
931,11.0011,14896.3925,26947.2032,15226.9386
932,11.0129,14330.5522,26947.2032,15226.9386
933,11.0247,15351.1464,26947.2032,15226.9386
934,11.0365,15069.7274,26947.2032,15226.9386
935,11.0483,14442.8396,26947.2032,15226.9386
936,11.0602,14721.0561,26947.2032,15226.9386
937,11.072,14999.8731,26947.2032,15226.9386
938,11.0838,14990.4657,26947.2032,15226.9386
939,11.0956,14764.8902,26947.2032,15226.9386
940,11.1074,15026.0935,26947.2032,15226.9386
941,11.1192,14808.1238,26947.2032,15226.9386
942,11.1311,15225.4486,26947.2032,15226.9386
943,11.1429,14691.2329,26947.2032,15226.9386
944,11.1547,15089.5428,26947.2032,15226.9386
945,11.1665,15133.5771,26947.2032,15226.9386
946,11.1783,15264.0787,26947.2032,15226.9386
947,11.1901,15462.2329,26947.2032,15226.9386
948,11.202,15166.6028,26947.2032,15226.9386
949,11.2138,15019.088,26947.2032,15226.9386
950,11.2256,15280.8917,26947.2032,15226.9386
951,11.2374,14243.8847,26947.2032,15226.9386
952,11.2492,15615.7523,26947.2032,15226.9386
953,11.261,14789.7095,26947.2032,15226.9386
954,11.2729,14278.912,26947.2032,15226.9386
955,11.2847,15406.5896,26947.2032,15226.9386
956,11.2965,14999.4727,26947.2032,15226.9386
957,11.3083,14620.9782,26947.2032,15226.9386
958,11.3201,14742.8731,26947.2032,15226.9386
959,11.3319,15228.2508,26947.2032,15226.9386
960,11.3438,14647.7991,26947.2032,15226.9386
961,11.3556,14566.736,26947.2032,15226.9386
962,11.3674,15121.1674,26947.2032,15226.9386
963,11.3792,14536.9128,26947.2032,15226.9386
964,11.391,15139.3816,26947.2032,15226.9386
965,11.4028,14496.081,26947.2032,15226.9386
966,11.4146,14794.9136,26947.2032,15226.9386
967,11.4265,14757.4844,26947.2032,15226.9386
968,11.4383,15400.1846,26947.2032,15226.9386
969,11.4501,14954.6379,26947.2032,15226.9386
970,11.4619,15273.486,26947.2032,15226.9386
971,11.4737,14251.4907,26947.2032,15226.9386
972,11.4855,15141.3832,26947.2032,15226.9386
973,11.4974,14405.2103,26947.2032,15226.9386
974,11.5092,14534.3107,26947.2032,15226.9386
975,11.521,15102.553,26947.2032,15226.9386
976,11.5328,15469.2383,26947.2032,15226.9386
977,11.5446,14447.0428,26947.2032,15226.9386
978,11.5564,15381.7702,26947.2032,15226.9386
979,11.5683,15115.5631,26947.2032,15226.9386
980,11.5801,15647.9774,26947.2032,15226.9386
981,11.5919,15454.6269,26947.2032,15226.9386
982,11.6037,14558.1293,26947.2032,15226.9386
983,11.6155,15432.6098,26947.2032,15226.9386
984,11.6273,14929.4182,26947.2032,15226.9386
985,11.6392,15274.4868,26947.2032,15226.9386
986,11.651,15474.2422,26947.2032,15226.9386
987,11.6628,14972.4517,26947.2032,15226.9386
988,11.6746,15644.1745,26947.2032,15226.9386
989,11.6864,15832.3209,26947.2032,15226.9386
990,11.6982,15480.8474,26947.2032,15226.9386
991,11.7101,15681.2033,26947.2032,15226.9386
992,11.7219,15209.8364,26947.2032,15226.9386
993,11.7337,15263.0779,26947.2032,15226.9386
994,11.7455,15233.2547,26947.2032,15226.9386
995,11.7573,15544.8972,26947.2032,15226.9386
996,11.7691,15201.6301,26947.2032,15226.9386
997,11.781,15333.3326,26947.2032,15226.9386
998,11.7928,14693.8349,26947.2032,15226.9386
999,11.8046,15715.8302,26947.2032,15226.9386
1000,11.8164,14884.5833,26947.2032,15226.9386
1001,11.8282,15498.4611,26947.2032,15226.9386
1002,11.84,15363.3559,26947.2032,15226.9386
1003,11.8519,15638.1698,26947.2032,15226.9386
1004,11.8637,15298.5055,26947.2032,15226.9386
1005,11.8755,15353.5483,26947.2032,15226.9386
1006,11.8873,15065.5241,26947.2032,15226.9386
1007,11.8991,14776.8995,26947.2032,15226.9386
1008,11.9109,15491.4556,26947.2032,15226.9386
1009,11.9228,15026.8941,26947.2032,15226.9386
1010,11.9346,15389.176,26947.2032,15226.9386
1011,11.9464,15172.007,26947.2032,15226.9386
1012,11.9582,15916.5864,26947.2032,15226.9386
1013,11.97,15266.4805,26947.2032,15226.9386
1014,11.9818,14820.7336,26947.2032,15226.9386
1015,11.9937,15288.2975,26947.2032,15226.9386
1016,12.0055,15175.6098,26947.2032,15226.9386
1017,12.0173,15735.2453,26947.2032,15226.9386
1018,12.0291,15297.5047,26947.2032,15226.9386
1019,12.0409,15423.0023,26947.2032,15226.9386
1020,12.0527,15562.7111,26947.2032,15226.9386
1021,12.0646,15079.3349,26947.2032,15226.9386
1022,12.0764,15719.0327,26947.2032,15226.9386
1023,12.0882,15948.4112,26947.2032,15226.9386
1024,12.1,15357.1511,26947.2032,15226.9386
1025,12.1118,14885.1838,26947.2032,15226.9386
1026,12.1236,15807.3014,26947.2032,15226.9386
1027,12.1354,14990.866,26947.2032,15226.9386
1028,12.1473,15467.0366,26947.2032,15226.9386
1029,12.1591,15687.4081,26947.2032,15226.9386
1030,12.1709,15427.4058,26947.2032,15226.9386
1031,12.1827,15938.0031,26947.2032,15226.9386
1032,12.1945,15215.0405,26947.2032,15226.9386
1033,12.2063,15431.4089,26947.2032,15226.9386
1034,12.2182,15644.7749,26947.2032,15226.9386
1035,12.23,15807.5016,26947.2032,15226.9386
1036,12.2418,16034.4782,26947.2032,15226.9386
1037,12.2536,16919.567,26947.2032,15226.9386
1038,12.2654,17604.7002,26947.2032,15226.9386
1039,12.2772,19079.8481,26947.2032,15226.9386
1040,12.2891,20098.641,26947.2032,15226.9386
1041,12.3009,21913.6534,26947.2032,15226.9386
1042,12.3127,23869.7757,26947.2032,15226.9386
1043,12.3245,26299.0662,26947.2032,15226.9386
1044,12.3363,28376.683,26947.2032,15226.9386
1045,12.3481,29344.236,26947.2032,15226.9386
1046,12.36,31635.2188,26947.2032,15226.9386
1047,12.3718,31798.7461,26947.2032,15226.9386
1048,12.3836,33409.5997,26947.2032,15226.9386
1049,12.3954,33333.9408,26947.2032,15226.9386
1050,12.4072,34626.5467,26947.2032,15226.9386
1051,12.419,33977.0413,26947.2032,15226.9386
1052,12.4309,34741.8364,26947.2032,15226.9386
1053,12.4427,34592.5202,26947.2032,15226.9386
1054,12.4545,35020.4533,26947.2032,15226.9386
1055,12.4663,35831.2843,26947.2032,15226.9386
1056,12.4781,34934.3863,26947.2032,15226.9386
1057,12.4899,35634.5312,26947.2032,15226.9386
1058,12.5018,35891.331,26947.2032,15226.9386
1059,12.5136,35438.5787,26947.2032,15226.9386
1060,12.5254,35129.7383,26947.2032,15226.9386
1061,12.5372,34573.5055,26947.2032,15226.9386
1062,12.549,34217.4283,26947.2032,15226.9386
1063,12.5608,34559.8949,26947.2032,15226.9386
1064,12.5727,33351.5545,26947.2032,15226.9386
1065,12.5845,33175.4174,26947.2032,15226.9386
1066,12.5963,34107.743,26947.2032,15226.9386
1067,12.6081,33405.1963,26947.2032,15226.9386
1068,12.6199,33313.5249,26947.2032,15226.9386
1069,12.6317,32735.6752,26947.2032,15226.9386
1070,12.6436,32593.5646,26947.2032,15226.9386
1071,12.6554,31509.521,26947.2032,15226.9386
1072,12.6672,32431.0382,26947.2032,15226.9386
1073,12.679,32401.215,26947.2032,15226.9386
1074,12.6908,31540.7453,26947.2032,15226.9386
1075,12.7026,31060.5717,26947.2032,15226.9386
1076,12.7145,31145.838,26947.2032,15226.9386
1077,12.7263,30976.3061,26947.2032,15226.9386
1078,12.7381,31708.4759,26947.2032,15226.9386
1079,12.7499,31098.6012,26947.2032,15226.9386
1080,12.7617,30146.06,26947.2032,15226.9386
1081,12.7735,30648.6511,26947.2032,15226.9386
1082,12.7854,30302.3816,26947.2032,15226.9386
1083,12.7972,30702.2928,26947.2032,15226.9386
1084,12.809,30513.9463,26947.2032,15226.9386
1085,12.8208,30552.9766,26947.2032,15226.9386
1086,12.8326,30259.9486,26947.2032,15226.9386
1087,12.8444,30812.1783,26947.2032,15226.9386
1088,12.8562,31183.6674,26947.2032,15226.9386
1089,12.8681,30454.5,26947.2032,15226.9386
1090,12.8799,31086.9922,26947.2032,15226.9386
1091,12.8917,30091.0171,26947.2032,15226.9386
1092,12.9035,30978.3076,26947.2032,15226.9386
1093,12.9153,31017.5382,26947.2032,15226.9386
1094,12.9271,31634.2181,26947.2032,15226.9386
1095,12.939,30459.9042,26947.2032,15226.9386
1096,12.9508,30991.3178,26947.2032,15226.9386
1097,12.9626,30398.2562,26947.2032,15226.9386
1098,12.9744,30798.3676,26947.2032,15226.9386
1099,12.9862,30249.7407,26947.2032,15226.9386
1100,12.998,31409.0428,26947.2032,15226.9386
1101,13.0099,30917.4603,26947.2032,15226.9386
1102,13.0217,31760.3162,26947.2032,15226.9386
1103,13.0335,30748.1285,26947.2032,15226.9386
1104,13.0453,31329.1807,26947.2032,15226.9386
1105,13.0571,33043.715,26947.2032,15226.9386
1106,13.0689,32616.1822,26947.2032,15226.9386
1107,13.0808,32261.3061,26947.2032,15226.9386
1108,13.0926,33055.1238,26947.2032,15226.9386
1109,13.1044,32665.4206,26947.2032,15226.9386
1110,13.1162,33159.6051,26947.2032,15226.9386
1111,13.128,34449.0086,26947.2032,15226.9386
1112,13.1398,33921.7983,26947.2032,15226.9386
1113,13.1517,34651.9665,26947.2032,15226.9386
1114,13.1635,34333.5187,26947.2032,15226.9386
1115,13.1753,34314.9042,26947.2032,15226.9386
1116,13.1871,33594.7438,26947.2032,15226.9386
1117,13.1989,34639.9572,26947.2032,15226.9386
1118,13.2107,33859.75,26947.2032,15226.9386
1119,13.2226,34497.2461,26947.2032,15226.9386
1120,13.2344,34539.2788,26947.2032,15226.9386
