pixel,y_um,intensity,bg_mean,bg_std
563,6.6526,25099.3996,24278.2946,14827.2537
564,6.6645,24896.3206,24278.2946,14827.2537
565,6.6763,25590.7575,24278.2946,14827.2537
566,6.6881,25367.8374,24278.2946,14827.2537
567,6.6999,25798.9718,24278.2946,14827.2537
568,6.7117,25784.2661,24278.2946,14827.2537
569,6.7235,25461.9074,24278.2946,14827.2537
570,6.7354,25868.9991,24278.2946,14827.2537
571,6.7472,25226.8492,24278.2946,14827.2537
572,6.759,24638.6203,24278.2946,14827.2537
573,6.7708,25574.4178,24278.2946,14827.2537
574,6.7826,24039.8874,24278.2946,14827.2537
575,6.7944,26617.8238,24278.2946,14827.2537
576,6.8063,25167.0926,24278.2946,14827.2537
577,6.8181,25477.3134,24278.2946,14827.2537
578,6.8299,25380.9092,24278.2946,14827.2537
579,6.8417,25443.9337,24278.2946,14827.2537
580,6.8535,25833.5186,24278.2946,14827.2537
581,6.8653,25957.7003,24278.2946,14827.2537
582,6.8771,25995.9818,24278.2946,14827.2537
583,6.889,27011.1435,24278.2946,14827.2537
584,6.9008,25924.554,24278.2946,14827.2537
585,6.9126,25235.4859,24278.2946,14827.2537
586,6.9244,25972.1726,24278.2946,14827.2537
587,6.9362,25578.8529,24278.2946,14827.2537
588,6.948,26553.3987,24278.2946,14827.2537
589,6.9599,26538.693,24278.2946,14827.2537
590,6.9717,26965.3924,24278.2946,14827.2537
591,6.9835,26811.7993,24278.2946,14827.2537
592,6.9953,27145.5958,24278.2946,14827.2537
593,7.0071,27477.0581,24278.2946,14827.2537
594,7.0189,28695.5322,24278.2946,14827.2537
595,7.0308,27697.4105,24278.2946,14827.2537
596,7.0426,28189.9355,24278.2946,14827.2537
597,7.0544,29398.3724,24278.2946,14827.2537
598,7.0662,28515.5622,24278.2946,14827.2537
599,7.078,29225.8719,24278.2946,14827.2537
600,7.0898,29819.0027,24278.2946,14827.2537
601,7.1017,29840.4777,24278.2946,14827.2537
602,7.1135,30643.6903,24278.2946,14827.2537
603,7.1253,29115.4623,24278.2946,14827.2537
604,7.1371,28412.3887,24278.2946,14827.2537
605,7.1489,26997.8383,24278.2946,14827.2537
606,7.1607,25859.8955,24278.2946,14827.2537
607,7.1726,23832.1399,24278.2946,14827.2537
608,7.1844,20984.832,24278.2946,14827.2537
609,7.1962,18651.0572,24278.2946,14827.2537
610,7.208,17487.9046,24278.2946,14827.2537
611,7.2198,16032.2716,24278.2946,14827.2537
612,7.2316,14699.4196,24278.2946,14827.2537
613,7.2435,13159.5204,24278.2946,14827.2537
614,7.2553,12957.842,24278.2946,14827.2537
615,7.2671,12552.3842,24278.2946,14827.2537
616,7.2789,11522.5168,24278.2946,14827.2537
617,7.2907,11831.337,24278.2946,14827.2537
618,7.3025,12374.9818,24278.2946,14827.2537
619,7.3144,11672.1417,24278.2946,14827.2537
620,7.3262,11565.2334,24278.2946,14827.2537
621,7.338,11606.3161,24278.2946,14827.2537
622,7.3498,10980.0391,24278.2946,14827.2537
623,7.3616,11716.9591,24278.2946,14827.2537
624,7.3734,11797.0236,24278.2946,14827.2537
625,7.3853,12031.8483,24278.2946,14827.2537
626,7.3971,11744.7366,24278.2946,14827.2537
627,7.4089,11643.6639,24278.2946,14827.2537
628,7.4207,11574.8038,24278.2946,14827.2537
629,7.4325,12208.7838,24278.2946,14827.2537
630,7.4443,11861.2153,24278.2946,14827.2537
631,7.4562,11799.1244,24278.2946,14827.2537
632,7.468,11998.7021,24278.2946,14827.2537
633,7.4798,12047.2543,24278.2946,14827.2537
634,7.4916,11919.3379,24278.2946,14827.2537
635,7.5034,11488.2035,24278.2946,14827.2537
636,7.5152,12510.8347,24278.2946,14827.2537
637,7.5271,12134.0881,24278.2946,14827.2537
638,7.5389,12048.4214,24278.2946,14827.2537
639,7.5507,12182.6403,24278.2946,14827.2537
640,7.5625,11581.1063,24278.2946,14827.2537
641,7.5743,12304.2543,24278.2946,14827.2537
642,7.5861,12141.5577,24278.2946,14827.2537
643,7.5979,12555.1853,24278.2946,14827.2537
644,7.6098,11324.8065,24278.2946,14827.2537
645,7.6216,12163.9664,24278.2946,14827.2537
646,7.6334,11181.0173,24278.2946,14827.2537
647,7.6452,11854.2125,24278.2946,14827.2537
648,7.657,11667.9401,24278.2946,14827.2537
649,7.6688,12093.2389,24278.2946,14827.2537
650,7.6807,11863.7829,24278.2946,14827.2537
651,7.6925,11722.5613,24278.2946,14827.2537
652,7.7043,11584.1408,24278.2946,14827.2537
653,7.7161,12574.5595,24278.2946,14827.2537
654,7.7279,11620.0881,24278.2946,14827.2537
655,7.7397,11769.4796,24278.2946,14827.2537
656,7.7516,12056.5913,24278.2946,14827.2537
657,7.7634,11758.0418,24278.2946,14827.2537
658,7.7752,11581.1063,24278.2946,14827.2537
659,7.787,11867.5177,24278.2946,14827.2537
660,7.7988,11799.5913,24278.2946,14827.2537
661,7.8106,12521.3388,24278.2946,14827.2537
662,7.8225,12173.5368,24278.2946,14827.2537
663,7.8343,11544.2252,24278.2946,14827.2537
664,7.8461,11992.6331,24278.2946,14827.2537
665,7.8579,11234.0045,24278.2946,14827.2537
666,7.8697,12836.6948,24278.2946,14827.2537
667,7.8815,11227.4687,24278.2946,14827.2537
668,7.8934,12165.6004,24278.2946,14827.2537
669,7.9052,12167.7012,24278.2946,14827.2537
670,7.917,11860.515,24278.2946,14827.2537
671,7.9288,11959.2534,24278.2946,14827.2537
672,7.9406,11751.2725,24278.2946,14827.2537
673,7.9524,11780.2171,24278.2946,14827.2537
674,7.9643,11731.198,24278.2946,14827.2537
675,7.9761,12160.6985,24278.2946,14827.2537
676,7.9879,11716.0254,24278.2946,14827.2537
677,7.9997,11028.1244,24278.2946,14827.2537
678,8.0115,11882.9237,24278.2946,14827.2537
679,8.0233,12319.1935,24278.2946,14827.2537
680,8.0352,12358.4087,24278.2946,14827.2537
681,8.047,11580.8728,24278.2946,14827.2537
682,8.0588,11681.0118,24278.2946,14827.2537
683,8.0706,11860.515,24278.2946,14827.2537
684,8.0824,12465.317,24278.2946,14827.2537
685,8.0942,12157.6639,24278.2946,14827.2537
686,8.1061,11939.6458,24278.2946,14827.2537
687,8.1179,11636.1944,24278.2946,14827.2537
688,8.1297,12023.9119,24278.2946,14827.2537
689,8.1415,12364.9446,24278.2946,14827.2537
690,8.1533,11906.733,24278.2946,14827.2537
691,8.1651,11430.3143,24278.2946,14827.2537
692,8.177,11552.3951,24278.2946,14827.2537
693,8.1888,12419.7993,24278.2946,14827.2537
694,8.2006,12574.3261,24278.2946,14827.2537
695,8.2124,12821.5223,24278.2946,14827.2537
696,8.2242,11819.8992,24278.2946,14827.2537
697,8.236,11807.2943,24278.2946,14827.2537
698,8.2479,12161.1653,24278.2946,14827.2537
699,8.2597,12386.4196,24278.2946,14827.2537
700,8.2715,12815.9201,24278.2946,14827.2537
701,8.2833,11890.8601,24278.2946,14827.2537
702,8.2951,12160.9319,24278.2946,14827.2537
703,8.3069,11804.7266,24278.2946,14827.2537
704,8.3188,12343.0027,24278.2946,14827.2537
705,8.3306,11812.8965,24278.2946,14827.2537
706,8.3424,11925.4069,24278.2946,14827.2537
707,8.3542,12021.1108,24278.2946,14827.2537
708,8.366,11649.733,24278.2946,14827.2537
709,8.3778,11484.7021,24278.2946,14827.2537
710,8.3896,11926.574,24278.2946,14827.2537
711,8.4015,11366.8229,24278.2946,14827.2537
712,8.4133,12235.3942,24278.2946,14827.2537
713,8.4251,12358.6421,24278.2946,14827.2537
714,8.4369,11700.386,24278.2946,14827.2537
715,8.4487,12411.6294,24278.2946,14827.2537
716,8.4605,11341.3797,24278.2946,14827.2537
717,8.4724,12460.1817,24278.2946,14827.2537
718,8.4842,12087.1698,24278.2946,14827.2537
719,8.496,11995.901,24278.2946,14827.2537
720,8.5078,12383.1517,24278.2946,14827.2537
721,8.5196,11899.7302,24278.2946,14827.2537
722,8.5314,11853.5123,24278.2946,14827.2537
723,8.5433,12091.8383,24278.2946,14827.2537
724,8.5551,12246.5985,24278.2946,14827.2537
725,8.5669,11553.5622,24278.2946,14827.2537
726,8.5787,11971.3915,24278.2946,14827.2537
727,8.5905,12057.525,24278.2946,14827.2537
728,8.6023,12094.6394,24278.2946,14827.2537
729,8.6142,11720.4605,24278.2946,14827.2537
730,8.626,11927.9746,24278.2946,14827.2537
731,8.6378,11699.4523,24278.2946,14827.2537
732,8.6496,11906.0327,24278.2946,14827.2537
733,8.6614,12043.5195,24278.2946,14827.2537
734,8.6732,12241.4632,24278.2946,14827.2537
735,8.6851,11628.4914,24278.2946,14827.2537
736,8.6969,12147.6267,24278.2946,14827.2537
737,8.7087,11917.0036,24278.2946,14827.2537
738,8.7205,11731.4314,24278.2946,14827.2537
739,8.7323,12137.356,24278.2946,14827.2537
740,8.7441,12753.5958,24278.2946,14827.2537
741,8.756,12282.079,24278.2946,14827.2537
742,8.7678,12287.2144,24278.2946,14827.2537
743,8.7796,12624.2788,24278.2946,14827.2537
744,8.7914,11931.4759,24278.2946,14827.2537
745,8.8032,12788.8429,24278.2946,14827.2537
746,8.815,12015.7421,24278.2946,14827.2537
747,8.8269,12907.8892,24278.2946,14827.2537
748,8.8387,12653.9237,24278.2946,14827.2537
749,8.8505,12254.7684,24278.2946,14827.2537
750,8.8623,11613.7856,24278.2946,14827.2537
751,8.8741,11337.178,24278.2946,14827.2537
752,8.8859,12102.109,24278.2946,14827.2537
753,8.8978,11664.2053,24278.2946,14827.2537
754,8.9096,12207.3833,24278.2946,14827.2537
755,8.9214,11794.2225,24278.2946,14827.2537
756,8.9332,12262.0045,24278.2946,14827.2537
757,8.945,11678.6776,24278.2946,14827.2537
758,8.9568,12535.5777,24278.2946,14827.2537
759,8.9687,12960.4096,24278.2946,14827.2537
760,8.9805,11681.4787,24278.2946,14827.2537
761,8.9923,11760.1426,24278.2946,14827.2537
762,9.0041,12096.5068,24278.2946,14827.2537
763,9.0159,11634.5604,24278.2946,14827.2537
764,9.0277,13185.6639,24278.2946,14827.2537
765,9.0396,12879.6449,24278.2946,14827.2537
766,9.0514,13965.5341,24278.2946,14827.2537
767,9.0632,14465.2952,24278.2946,14827.2537
768,9.075,16758.4541,24278.2946,14827.2537
769,9.0868,18543.4487,24278.2946,14827.2537
770,9.0986,20959.1553,24278.2946,14827.2537
771,9.1104,23132.3342,24278.2946,14827.2537
772,9.1223,25565.0808,24278.2946,14827.2537
773,9.1341,28095.6322,24278.2946,14827.2537
774,9.1459,29602.6185,24278.2946,14827.2537
775,9.1577,30440.1444,24278.2946,14827.2537
776,9.1695,32166.5495,24278.2946,14827.2537
777,9.1813,33071.535,24278.2946,14827.2537
778,9.1932,31791.4369,24278.2946,14827.2537
779,9.205,31929.624,24278.2946,14827.2537
780,9.2168,31190.6031,24278.2946,14827.2537
781,9.2286,31100.7348,24278.2946,14827.2537
782,9.2404,29127.6004,24278.2946,14827.2537
783,9.2522,29075.7802,24278.2946,14827.2537
784,9.2641,29481.238,24278.2946,14827.2537
785,9.2759,27824.6267,24278.2946,14827.2537
786,9.2877,28099.8338,24278.2946,14827.2537
787,9.2995,28214.9119,24278.2946,14827.2537
788,9.3113,26907.0363,24278.2946,14827.2537
789,9.3231,27745.2625,24278.2946,14827.2537
790,9.335,26520.9528,24278.2946,14827.2537
791,9.3468,25705.3688,24278.2946,14827.2537
792,9.3586,25766.9927,24278.2946,14827.2537
793,9.3704,26167.0817,24278.2946,14827.2537
794,9.3822,26316.7066,24278.2946,14827.2537
795,9.394,26113.3942,24278.2946,14827.2537
796,9.4059,26172.4505,24278.2946,14827.2537
797,9.4177,26659.6067,24278.2946,14827.2537
798,9.4295,26816.9346,24278.2946,14827.2537
799,9.4413,26182.7212,24278.2946,14827.2537
800,9.4531,26189.4905,24278.2946,14827.2537
801,9.4649,25397.4823,24278.2946,14827.2537
802,9.4768,25466.8093,24278.2946,14827.2537
803,9.4886,25597.2934,24278.2946,14827.2537
804,9.5004,25543.3724,24278.2946,14827.2537
805,9.5122,26101.0227,24278.2946,14827.2537
806,9.524,25755.7884,24278.2946,14827.2537
807,9.5358,25143.5168,24278.2946,14827.2537
808,9.5477,26120.6303,24278.2946,14827.2537
809,9.5595,25044.545,24278.2946,14827.2537
810,9.5713,26160.7793,24278.2946,14827.2537
811,9.5831,25596.8265,24278.2946,14827.2537
812,9.5949,25357.8002,24278.2946,14827.2537
813,9.6067,25567.1817,24278.2946,14827.2537
814,9.6186,26276.5577,24278.2946,14827.2537
815,9.6304,25518.1626,24278.2946,14827.2537
816,9.6422,26273.2897,24278.2946,14827.2537
817,9.654,24834.9301,24278.2946,14827.2537
818,9.6658,25161.7239,24278.2946,14827.2537
819,9.6776,25750.1862,24278.2946,14827.2537
820,9.6895,25545.7066,24278.2946,14827.2537
821,9.7013,25439.4986,24278.2946,14827.2537
822,9.7131,25212.3769,24278.2946,14827.2537
823,9.7249,25907.5141,24278.2946,14827.2537
824,9.7367,26010.4541,24278.2946,14827.2537
825,9.7485,25103.1344,24278.2946,14827.2537
826,9.7604,25545.9401,24278.2946,14827.2537
827,9.7722,26020.9582,24278.2946,14827.2537
828,9.784,25326.9882,24278.2946,14827.2537
829,9.7958,26753.9101,24278.2946,14827.2537
830,9.8076,26651.2035,24278.2946,14827.2537
831,9.8194,25984.3106,24278.2946,14827.2537
832,9.8313,26284.7275,24278.2946,14827.2537
833,9.8431,25482.4487,24278.2946,14827.2537
834,9.8549,25056.2162,24278.2946,14827.2537
835,9.8667,25434.5967,24278.2946,14827.2537
836,9.8785,25496.921,24278.2946,14827.2537
837,9.8903,25558.3115,24278.2946,14827.2537
838,9.9021,26448.1244,24278.2946,14827.2537
839,9.914,25917.7847,24278.2946,14827.2537
840,9.9258,26925.7103,24278.2946,14827.2537
841,9.9376,26780.287,24278.2946,14827.2537
842,9.9494,26565.3034,24278.2946,14827.2537
843,9.9612,26976.1299,24278.2946,14827.2537
844,9.973,26914.2725,24278.2946,14827.2537
845,9.9849,26396.3043,24278.2946,14827.2537
846,9.9967,26360.8238,24278.2946,14827.2537
847,10.0085,27810.6213,24278.2946,14827.2537
848,10.0203,27719.119,24278.2946,14827.2537
849,10.0321,27822.5259,24278.2946,14827.2537
850,10.0439,29638.5658,24278.2946,14827.2537
851,10.0558,29091.1862,24278.2946,14827.2537
852,10.0676,29624.5604,24278.2946,14827.2537
853,10.0794,29836.0427,24278.2946,14827.2537
854,10.0912,29830.4405,24278.2946,14827.2537
855,10.103,29479.604,24278.2946,14827.2537
856,10.1148,28919.386,24278.2946,14827.2537
857,10.1267,27100.545,24278.2946,14827.2537
858,10.1385,26040.099,24278.2946,14827.2537
859,10.1503,25002.762,24278.2946,14827.2537
860,10.1621,23396.337,24278.2946,14827.2537
861,10.1739,21137.9582,24278.2946,14827.2537
862,10.1857,18560.7221,24278.2946,14827.2537
863,10.1976,16828.0145,24278.2946,14827.2537
864,10.2094,15315.426,24278.2946,14827.2537
865,10.2212,13774.8265,24278.2946,14827.2537
866,10.233,13675.8547,24278.2946,14827.2537
867,10.2448,12032.3152,24278.2946,14827.2537
868,10.2566,12350.0054,24278.2946,14827.2537
869,10.2685,11390.8656,24278.2946,14827.2537
870,10.2803,11770.4133,24278.2946,14827.2537
871,10.2921,11350.0163,24278.2946,14827.2537
872,10.3039,11706.9219,24278.2946,14827.2537
873,10.3157,11646.9319,24278.2946,14827.2537
874,10.3275,11790.4877,24278.2946,14827.2537
875,10.3394,11318.5041,24278.2946,14827.2537
876,10.3512,11648.5658,24278.2946,14827.2537
877,10.363,11492.6385,24278.2946,14827.2537
878,10.3748,11724.6621,24278.2946,14827.2537
879,10.3866,12173.5368,24278.2946,14827.2537
880,10.3984,11824.1008,24278.2946,14827.2537
881,10.4103,12145.7593,24278.2946,14827.2537
882,10.4221,11458.792,24278.2946,14827.2537
883,10.4339,11415.842,24278.2946,14827.2537
884,10.4457,12020.8774,24278.2946,14827.2537
885,10.4575,11878.0218,24278.2946,14827.2537
886,10.4693,12352.1063,24278.2946,14827.2537
887,10.4812,12386.4196,24278.2946,14827.2537
888,10.493,11248.2434,24278.2946,14827.2537
889,10.5048,11990.2988,24278.2946,14827.2537
890,10.5166,11850.2443,24278.2946,14827.2537
891,10.5284,11920.505,24278.2946,14827.2537
892,10.5402,12371.4805,24278.2946,14827.2537
893,10.5521,11732.832,24278.2946,14827.2537
894,10.5639,12300.9864,24278.2946,14827.2537
895,10.5757,12118.2153,24278.2946,14827.2537
896,10.5875,12709.7121,24278.2946,14827.2537
897,10.5993,11798.6576,24278.2946,14827.2537
898,10.6111,12355.3742,24278.2946,14827.2537
899,10.6229,12064.0609,24278.2946,14827.2537
900,10.6348,12055.4242,24278.2946,14827.2537
901,10.6466,11666.5395,24278.2946,14827.2537
902,10.6584,12258.5032,24278.2946,14827.2537
903,10.6702,11809.1617,24278.2946,14827.2537
904,10.682,11975.8265,24278.2946,14827.2537
905,10.6938,12290.9491,24278.2946,14827.2537
906,10.7057,12109.812,24278.2946,14827.2537
907,10.7175,12063.1272,24278.2946,14827.2537
908,10.7293,12724.8847,24278.2946,14827.2537
909,10.7411,12377.0827,24278.2946,14827.2537
910,10.7529,11736.8002,24278.2946,14827.2537
911,10.7647,12050.0554,24278.2946,14827.2537
912,10.7766,11891.0936,24278.2946,14827.2537
913,10.7884,11689.1817,24278.2946,14827.2537
914,10.8002,12656.4914,24278.2946,14827.2537
915,10.812,11870.5522,24278.2946,14827.2537
916,10.8238,11915.6031,24278.2946,14827.2537
917,10.8356,11547.4932,24278.2946,14827.2537
918,10.8475,11232.8374,24278.2946,14827.2537
919,10.8593,12179.3724,24278.2946,14827.2537
920,10.8711,12368.6794,24278.2946,14827.2537
921,10.8829,12623.5786,24278.2946,14827.2537
922,10.8947,12264.8056,24278.2946,14827.2537
923,10.9065,12177.0381,24278.2946,14827.2537
924,10.9184,11928.6748,24278.2946,14827.2537
925,10.9302,12624.7457,24278.2946,14827.2537
926,10.942,12790.01,24278.2946,14827.2537
927,10.9538,12226.5241,24278.2946,14827.2537
928,10.9656,12421.4332,24278.2946,14827.2537
929,10.9774,12514.1026,24278.2946,14827.2537
930,10.9893,12021.8111,24278.2946,14827.2537
931,11.0011,12712.5132,24278.2946,14827.2537
932,11.0129,12573.3924,24278.2946,14827.2537
933,11.0247,11874.287,24278.2946,14827.2537
934,11.0365,12471.1526,24278.2946,14827.2537
935,11.0483,12878.4777,24278.2946,14827.2537
936,11.0602,12122.1835,24278.2946,14827.2537
937,11.072,12819.6549,24278.2946,14827.2537
938,11.0838,12890.149,24278.2946,14827.2537
939,11.0956,12609.1063,24278.2946,14827.2537
940,11.1074,11636.1944,24278.2946,14827.2537
941,11.1192,12313.8247,24278.2946,14827.2537
942,11.1311,12251.7339,24278.2946,14827.2537
943,11.1429,12750.7947,24278.2946,14827.2537
944,11.1547,11961.8211,24278.2946,14827.2537
945,11.1665,11785.119,24278.2946,14827.2537
946,11.1783,11414.9083,24278.2946,14827.2537
947,11.1901,12006.4051,24278.2946,14827.2537
948,11.202,12685.2025,24278.2946,14827.2537
949,11.2138,12247.9991,24278.2946,14827.2537
950,11.2256,11626.8574,24278.2946,14827.2537
951,11.2374,12093.7057,24278.2946,14827.2537
952,11.2492,12315.9255,24278.2946,14827.2537
953,11.261,12375.2153,24278.2946,14827.2537
954,11.2729,11860.2816,24278.2946,14827.2537
955,11.2847,11775.3152,24278.2946,14827.2537
956,11.2965,12325.0291,24278.2946,14827.2537
957,11.3083,11702.7203,24278.2946,14827.2537
958,11.3201,12909.5232,24278.2946,14827.2537
959,11.3319,11961.1208,24278.2946,14827.2537
960,11.3438,12069.8965,24278.2946,14827.2537
961,11.3556,11539.5568,24278.2946,14827.2537
962,11.3674,12857.2361,24278.2946,14827.2537
963,11.3792,11891.327,24278.2946,14827.2537
964,11.391,11600.247,24278.2946,14827.2537
965,11.4028,11771.347,24278.2946,14827.2537
966,11.4146,12852.5677,24278.2946,14827.2537
967,11.4265,11264.3497,24278.2946,14827.2537
968,11.4383,11700.386,24278.2946,14827.2537
969,11.4501,12409.0618,24278.2946,14827.2537
970,11.4619,12217.654,24278.2946,14827.2537
971,11.4737,12337.8674,24278.2946,14827.2537
972,11.4855,12274.8429,24278.2946,14827.2537
973,11.4974,12678.4332,24278.2946,14827.2537
974,11.5092,12861.4378,24278.2946,14827.2537
975,11.521,11975.8265,24278.2946,14827.2537
976,11.5328,12713.9137,24278.2946,14827.2537
977,11.5446,12442.9083,24278.2946,14827.2537
978,11.5564,11845.109,24278.2946,14827.2537
979,11.5683,13152.9846,24278.2946,14827.2537
980,11.5801,12510.1344,24278.2946,14827.2537
981,11.5919,12496.3624,24278.2946,14827.2537
982,11.6037,12895.5177,24278.2946,14827.2537
983,11.6155,11930.3088,24278.2946,14827.2537
984,11.6273,12750.7947,24278.2946,14827.2537
985,11.6392,11985.8638,24278.2946,14827.2537
986,11.651,12603.2707,24278.2946,14827.2537
987,11.6628,12047.2543,24278.2946,14827.2537
988,11.6746,12037.2171,24278.2946,14827.2537
989,11.6864,12568.0236,24278.2946,14827.2537
990,11.6982,12360.9764,24278.2946,14827.2537
991,11.7101,12243.3306,24278.2946,14827.2537
992,11.7219,11568.5014,24278.2946,14827.2537
993,11.7337,12443.1417,24278.2946,14827.2537
994,11.7455,12356.7748,24278.2946,14827.2537
995,11.7573,12272.0418,24278.2946,14827.2537
996,11.7691,11993.3333,24278.2946,14827.2537
997,11.781,11710.8901,24278.2946,14827.2537
998,11.7928,11930.7757,24278.2946,14827.2537
999,11.8046,12561.4877,24278.2946,14827.2537
1000,11.8164,12097.9074,24278.2946,14827.2537
1001,11.8282,12208.0836,24278.2946,14827.2537
1002,11.84,12455.7466,24278.2946,14827.2537
1003,11.8519,12102.8093,24278.2946,14827.2537
1004,11.8637,11899.7302,24278.2946,14827.2537
1005,11.8755,12161.3987,24278.2946,14827.2537
1006,11.8873,11953.6512,24278.2946,14827.2537
1007,11.8991,11726.9964,24278.2946,14827.2537
1008,11.9109,12992.3887,24278.2946,14827.2537
1009,11.9228,12354.9074,24278.2946,14827.2537
1010,11.9346,11675.4096,24278.2946,14827.2537
1011,11.9464,12088.8038,24278.2946,14827.2537
1012,11.9582,12234.4605,24278.2946,14827.2537
1013,11.97,12453.6458,24278.2946,14827.2537
1014,11.9818,12331.7984,24278.2946,14827.2537
1015,11.9937,12098.8411,24278.2946,14827.2537
1016,12.0055,12711.8129,24278.2946,14827.2537
1017,12.0173,12897.3851,24278.2946,14827.2537
1018,12.0291,12919.7938,24278.2946,14827.2537
1019,12.0409,14450.356,24278.2946,14827.2537
1020,12.0527,16205.9391,24278.2946,14827.2537
1021,12.0646,17741.4033,24278.2946,14827.2537
1022,12.0764,19988.1108,24278.2946,14827.2537
1023,12.0882,23081.9146,24278.2946,14827.2537
1024,12.1,25014.6667,24278.2946,14827.2537
1025,12.1118,27870.3778,24278.2946,14827.2537
1026,12.1236,29578.8093,24278.2946,14827.2537
1027,12.1354,30733.792,24278.2946,14827.2537
1028,12.1473,31705.0699,24278.2946,14827.2537
1029,12.1591,31608.6658,24278.2946,14827.2537
1030,12.1709,31399.0509,24278.2946,14827.2537
1031,12.1827,32047.2698,24278.2946,14827.2537
1032,12.1945,31420.7593,24278.2946,14827.2537
1033,12.2063,29788.6576,24278.2946,14827.2537
1034,12.2182,29843.5123,24278.2946,14827.2537
1035,12.23,29548.4641,24278.2946,14827.2537
1036,12.2418,28441.3333,24278.2946,14827.2537
1037,12.2536,28132.7466,24278.2946,14827.2537
1038,12.2654,28798.0054,24278.2946,14827.2537
1039,12.2772,27163.1026,24278.2946,14827.2537
1040,12.2891,27166.3706,24278.2946,14827.2537
1041,12.3009,28008.0981,24278.2946,14827.2537
1042,12.3127,27673.8347,24278.2946,14827.2537
1043,12.3245,25918.7184,24278.2946,14827.2537
1044,12.3363,26076.0463,24278.2946,14827.2537
1045,12.3481,27545.6848,24278.2946,14827.2537
1046,12.36,25756.9555,24278.2946,14827.2537
1047,12.3718,26183.188,24278.2946,14827.2537
1048,12.3836,25685.5277,24278.2946,14827.2537
1049,12.3954,26556.1998,24278.2946,14827.2537
1050,12.4072,26144.4396,24278.2946,14827.2537
1051,12.419,25545.4732,24278.2946,14827.2537
1052,12.4309,25597.9936,24278.2946,14827.2537
1053,12.4427,25868.9991,24278.2946,14827.2537
1054,12.4545,25991.3134,24278.2946,14827.2537
1055,12.4663,25519.3297,24278.2946,14827.2537
1056,12.4781,24897.2543,24278.2946,14827.2537
1057,12.4899,25935.7584,24278.2946,14827.2537
1058,12.5018,26449.9918,24278.2946,14827.2537
1059,12.5136,26065.3088,24278.2946,14827.2537
1060,12.5254,25876.0018,24278.2946,14827.2537
1061,12.5372,25214.9446,24278.2946,14827.2537
1062,12.549,24226.8601,24278.2946,14827.2537
1063,12.5608,25331.1898,24278.2946,14827.2537
1064,12.5727,25476.8465,24278.2946,14827.2537
1065,12.5845,25248.7911,24278.2946,14827.2537
1066,12.5963,26193.9255,24278.2946,14827.2537
1067,12.6081,25362.0018,24278.2946,14827.2537
1068,12.6199,25148.1853,24278.2946,14827.2537
1069,12.6317,24959.812,24278.2946,14827.2537
1070,12.6436,26565.5368,24278.2946,14827.2537
1071,12.6554,24318.129,24278.2946,14827.2537
1072,12.6672,25261.396,24278.2946,14827.2537
1073,12.679,26027.7275,24278.2946,14827.2537
1074,12.6908,25473.1117,24278.2946,14827.2537
1075,12.7026,24883.9491,24278.2946,14827.2537
1076,12.7145,24574.4287,24278.2946,14827.2537
1077,12.7263,25311.8156,24278.2946,14827.2537
1078,12.7381,24590.0681,24278.2946,14827.2537
1079,12.7499,25996.9155,24278.2946,14827.2537
1080,12.7617,25596.3597,24278.2946,14827.2537
1081,12.7735,25354.5322,24278.2946,14827.2537
1082,12.7854,25216.1117,24278.2946,14827.2537
1083,12.7972,25576.9855,24278.2946,14827.2537
1084,12.809,25742.2498,24278.2946,14827.2537
1085,12.8208,25246.2234,24278.2946,14827.2537
1086,12.8326,25906.5804,24278.2946,14827.2537
1087,12.8444,25839.5876,24278.2946,14827.2537
1088,12.8563,26006.7193,24278.2946,14827.2537
1089,12.8681,25781.465,24278.2946,14827.2537
1090,12.8799,26125.7657,24278.2946,14827.2537
1091,12.8917,25048.98,24278.2946,14827.2537
1092,12.9035,25870.3996,24278.2946,14827.2537
1093,12.9153,25608.7312,24278.2946,14827.2537
1094,12.9271,25043.6113,24278.2946,14827.2537
1095,12.939,26824.6376,24278.2946,14827.2537
1096,12.9508,26436.4532,24278.2946,14827.2537
1097,12.9626,26380.198,24278.2946,14827.2537
1098,12.9744,26496.6767,24278.2946,14827.2537
1099,12.9862,27489.663,24278.2946,14827.2537
1100,12.998,26991.069,24278.2946,14827.2537
1101,13.0099,28217.713,24278.2946,14827.2537
1102,13.0217,28922.8874,24278.2946,14827.2537
1103,13.0335,28208.6094,24278.2946,14827.2537
1104,13.0453,29150.9428,24278.2946,14827.2537
1105,13.0571,30397.8946,24278.2946,14827.2537
1106,13.0689,31306.148,24278.2946,14827.2537
1107,13.0808,30068.7666,24278.2946,14827.2537
1108,13.0926,28950.4314,24278.2946,14827.2537
1109,13.1044,27738.0263,24278.2946,14827.2537
1110,13.1162,26263.2525,24278.2946,14827.2537
1111,13.128,24505.1017,24278.2946,14827.2537
1112,13.1398,24137.9255,24278.2946,14827.2537
1113,13.1517,20845.4777,24278.2946,14827.2537
1114,13.1635,19187.4659,24278.2946,14827.2537
1115,13.1753,18049.99,24278.2946,14827.2537
1116,13.1871,15575.2271,24278.2946,14827.2537
1117,13.1989,14486.3034,24278.2946,14827.2537
1118,13.2107,13023.2007,24278.2946,14827.2537
1119,13.2226,12941.2688,24278.2946,14827.2537
1120,13.2344,12953.8738,24278.2946,14827.2537
