Name,,"O 1s","O 1s","O 1s",,,,Name,,"C 1s","C 1s","C 1s","C 1s","C 1s",,,,Name,,"Al 2p","Al 2p",,,,
Position,,"530.65","531.93","532.95",,,,Position,,"284.71","289.11","290.48","285.93","287.20",,,,Position,,"74.58","75.48",,,,
FWHM,,"1.88","1.88","1.88",,,,FWHM,,"1.61","1.61","1.61","1.61","1.61",,,,FWHM,,"1.65","1.65",,,,
Area,,"21507.22","34171.49","4553.06",,,,Area,,"4057.69","435.18","705.72","1346.64","684.13",,,,Area,,"5362.59","1228.28",,,,
Lineshape,,"GL(30)","GL(30)","GL(30)",,,,Lineshape,,"GL(30)","GL(30)","GL(30)","GL(30)","GL(30)",,,,Lineshape,,"GL(30)","GL(30)",,,,

B.E.,"Cycle 15:O 1s/48:CPS","O 1s/48:O 1s","O 1s/48:O 1s","O 1s/48:O 1s",Background,Envelope,,B.E.,"Cycle 15:C 1s/49:CPS","C 1s/49:C 1s","C 1s/49:C 1s","C 1s/49:C 1s","C 1s/49:C 1s","C 1s/49:C 1s",Background,Envelope,,B.E.,"Cycle 15:Al 2p/50:CPS","Al 2p/50:Al 2p","Al 2p/50:Al 2p",Background,Envelope,,
5.378600e+002,9.358974e+002,9.358974e+002,9.358975e+002,9.358987e+002,9.358974e+002,9.358987e+002,,2.948600e+002,7.341805e+002,7.341805e+002,7.341805e+002,7.341805e+002,7.341805e+002,7.341805e+002,7.341805e+002,7.341805e+002,,8.086000e+001,1.863484e+002,1.863484e+002,1.863484e+002,1.863484e+002,1.863484e+002,,
5.377600e+002,9.328808e+002,9.328808e+002,9.328809e+002,9.328830e+002,9.328808e+002,9.328830e+002,,2.947600e+002,7.322552e+002,7.322552e+002,7.322552e+002,7.322553e+002,7.322552e+002,7.322552e+002,7.322552e+002,7.322553e+002,,8.076000e+001,1.968174e+002,1.968174e+002,1.968174e+002,1.968174e+002,1.968174e+002,,
5.376600e+002,9.411765e+002,9.411765e+002,9.411766e+002,9.411800e+002,9.411765e+002,9.411801e+002,,2.946600e+002,7.226287e+002,7.226287e+002,7.226287e+002,7.226289e+002,7.226287e+002,7.226287e+002,7.226287e+002,7.226289e+002,,8.066000e+001,1.863484e+002,1.863484e+002,1.863484e+002,1.863484e+002,1.863484e+002,,
5.375600e+002,9.321267e+002,9.321267e+002,9.321269e+002,9.321326e+002,9.321267e+002,9.321328e+002,,2.945600e+002,7.130022e+002,7.130022e+002,7.130022e+002,7.130027e+002,7.130022e+002,7.130022e+002,7.130022e+002,7.130027e+002,,8.056000e+001,1.876047e+002,1.876047e+002,1.876047e+002,1.876047e+002,1.876047e+002,,
5.374600e+002,8.959276e+002,8.959276e+002,8.959279e+002,8.959374e+002,8.959276e+002,8.959377e+002,,2.944600e+002,7.162110e+002,7.162110e+002,7.162110e+002,7.162119e+002,7.162110e+002,7.162110e+002,7.162110e+002,7.162119e+002,,8.046000e+001,1.779732e+002,1.779732e+002,1.779732e+002,1.779732e+002,1.779732e+002,,
5.373600e+002,8.838612e+002,8.838612e+002,8.838618e+002,8.838772e+002,8.838612e+002,8.838777e+002,,2.943600e+002,7.482993e+002,7.482993e+002,7.482993e+002,7.483009e+002,7.482993e+002,7.482993e+002,7.482993e+002,7.483009e+002,,8.036000e+001,1.901173e+002,1.901173e+002,1.901173e+002,1.901173e+002,1.901173e+002,,
5.372600e+002,9.140271e+002,9.140271e+002,9.140281e+002,9.140530e+002,9.140271e+002,9.140539e+002,,2.942600e+002,7.457323e+002,7.457323e+002,7.457323e+002,7.457351e+002,7.457323e+002,7.457323e+002,7.457323e+002,7.457351e+002,,8.026000e+001,1.804858e+002,1.804858e+002,1.804858e+002,1.804858e+002,1.804858e+002,,
5.371600e+002,8.793363e+002,8.793364e+002,8.793380e+002,8.793778e+002,8.793363e+002,8.793795e+002,,2.941600e+002,6.956745e+002,6.956745e+002,6.956745e+002,6.956794e+002,6.956745e+002,6.956745e+002,6.956745e+002,6.956794e+002,,8.016000e+001,1.700168e+002,1.700168e+002,1.700168e+002,1.700168e+002,1.700168e+002,,
5.370600e+002,8.604827e+002,8.604827e+002,8.604856e+002,8.605485e+002,8.604827e+002,8.605514e+002,,2.940600e+002,7.213451e+002,7.213451e+002,7.213451e+002,7.213537e+002,7.213451e+002,7.213451e+002,7.213451e+002,7.213537e+002,,8.006000e+001,1.775544e+002,1.775544e+002,1.775545e+002,1.775544e+002,1.775545e+002,,
5.369600e+002,8.657617e+002,8.657617e+002,8.657667e+002,8.658653e+002,8.657617e+002,8.658704e+002,,2.939600e+002,7.393146e+002,7.393146e+002,7.393146e+002,7.393292e+002,7.393146e+002,7.393146e+002,7.393146e+002,7.393292e+002,,7.996000e+001,1.775544e+002,1.775544e+002,1.775546e+002,1.775544e+002,1.775546e+002,,
5.368600e+002,8.529412e+002,8.529412e+002,8.529498e+002,8.531027e+002,8.529412e+002,8.531113e+002,,2.938600e+002,6.950327e+002,6.950327e+002,6.950327e+002,6.950574e+002,6.950327e+002,6.950327e+002,6.950327e+002,6.950574e+002,,7.986000e+001,1.662479e+002,1.662479e+002,1.662482e+002,1.662479e+002,1.662482e+002,,
5.367600e+002,8.348416e+002,8.348416e+002,8.348564e+002,8.350909e+002,8.348416e+002,8.351057e+002,,2.937600e+002,7.245540e+002,7.245540e+002,7.245540e+002,7.245952e+002,7.245540e+002,7.245540e+002,7.245540e+002,7.245952e+002,,7.976000e+001,1.758794e+002,1.758794e+002,1.758799e+002,1.758794e+002,1.758799e+002,,
5.366600e+002,8.740573e+002,8.740573e+002,8.740821e+002,8.744388e+002,8.740573e+002,8.744637e+002,,2.936600e+002,6.732127e+002,6.732127e+002,6.732127e+002,6.732804e+002,6.732127e+002,6.732127e+002,6.732127e+002,6.732804e+002,,7.966000e+001,1.796482e+002,1.796483e+002,1.796491e+002,1.796482e+002,1.796492e+002,,
5.365600e+002,8.853695e+002,8.853695e+002,8.854110e+002,8.859484e+002,8.853695e+002,8.859899e+002,,2.935600e+002,7.251957e+002,7.251957e+002,7.251958e+002,7.253062e+002,7.251957e+002,7.251957e+002,7.251957e+002,7.253063e+002,,7.956000e+001,1.850921e+002,1.850922e+002,1.850938e+002,1.850921e+002,1.850938e+002,,
5.364600e+002,9.117647e+002,9.117647e+002,9.118333e+002,9.126348e+002,9.117647e+002,9.127034e+002,,2.934600e+002,7.123604e+002,7.123604e+002,7.123605e+002,7.125378e+002,7.123604e+002,7.123604e+002,7.123604e+002,7.125378e+002,,7.946000e+001,1.871859e+002,1.871860e+002,1.871888e+002,1.871859e+002,1.871889e+002,,
5.363600e+002,8.914027e+002,8.914028e+002,8.915150e+002,8.926980e+002,8.914027e+002,8.928104e+002,,2.933600e+002,6.834809e+002,6.834809e+002,6.834810e+002,6.837616e+002,6.834809e+002,6.834809e+002,6.834809e+002,6.837617e+002,,7.936000e+001,1.972362e+002,1.972363e+002,1.972412e+002,1.972362e+002,1.972413e+002,,
5.362600e+002,9.034691e+002,9.034692e+002,9.036512e+002,9.053791e+002,9.034691e+002,9.055613e+002,,2.932600e+002,7.322552e+002,7.322552e+002,7.322554e+002,7.326955e+002,7.322552e+002,7.322552e+002,7.322552e+002,7.326957e+002,,7.926000e+001,1.888610e+002,1.888611e+002,1.888697e+002,1.888610e+002,1.888698e+002,,
5.361600e+002,8.891403e+002,8.891405e+002,8.894328e+002,8.919302e+002,8.891403e+002,8.922229e+002,,2.931600e+002,7.091516e+002,7.091516e+002,7.091519e+002,7.098304e+002,7.091516e+002,7.091516e+002,7.091516e+002,7.098307e+002,,7.916000e+001,1.850921e+002,1.850925e+002,1.851070e+002,1.850921e+002,1.851074e+002,,
5.360600e+002,8.891403e+002,8.891406e+002,8.896057e+002,8.931769e+002,8.891403e+002,8.936426e+002,,2.930600e+002,7.328969e+002,7.328969e+002,7.328976e+002,7.339340e+002,7.328969e+002,7.328969e+002,7.328969e+002,7.339346e+002,,7.906000e+001,1.829983e+002,1.829989e+002,1.830234e+002,1.829983e+002,1.830240e+002,,
5.359600e+002,9.291101e+002,9.291108e+002,9.298435e+002,9.348955e+002,9.291101e+002,9.356296e+002,,2.929600e+002,7.335387e+002,7.335387e+002,7.335398e+002,7.351006e+002,7.335387e+002,7.335387e+002,7.335387e+002,7.351017e+002,,7.896000e+001,1.888610e+002,1.888621e+002,1.889026e+002,1.888610e+002,1.889038e+002,,
5.358600e+002,9.095023e+002,9.095034e+002,9.106471e+002,9.177162e+002,9.095023e+002,9.188621e+002,,2.928600e+002,7.085098e+002,7.085098e+002,7.085118e+002,7.108275e+002,7.085098e+002,7.085098e+002,7.085098e+002,7.108295e+002,,7.886000e+001,1.913735e+002,1.913757e+002,1.914422e+002,1.913735e+002,1.914444e+002,,
5.357600e+002,9.185520e+002,9.185540e+002,9.203221e+002,9.301041e+002,9.185520e+002,9.318762e+002,,2.927600e+002,7.328969e+002,7.142651e+002,7.142685e+002,7.176743e+002,7.142651e+002,7.142651e+002,7.142651e+002,7.176777e+002,,7.876000e+001,1.792295e+002,1.792334e+002,1.793409e+002,1.792295e+002,1.793448e+002,,
5.356600e+002,9.351433e+002,9.168811e+002,9.195887e+002,9.329719e+002,9.168776e+002,9.356864e+002,,2.926600e+002,7.014504e+002,7.142509e+002,7.142568e+002,7.191837e+002,7.142509e+002,7.142509e+002,7.142509e+002,7.191897e+002,,7.866000e+001,1.779732e+002,1.779801e+002,1.781518e+002,1.779732e+002,1.781587e+002,,
5.355600e+002,9.932127e+002,9.152044e+002,9.193117e+002,9.374098e+002,9.151985e+002,9.415290e+002,,2.925600e+002,7.386728e+002,7.142238e+002,7.142340e+002,7.212842e+002,7.142238e+002,7.142238e+002,7.142238e+002,7.212944e+002,,7.856000e+001,1.863484e+002,1.863607e+002,1.866324e+002,1.863484e+002,1.866447e+002,,
5.354600e+002,1.015083e+003,9.135249e+002,9.196968e+002,9.438795e+002,9.135148e+002,9.500716e+002,,2.924600e+002,7.078681e+002,7.142167e+002,7.142339e+002,7.241881e+002,7.142167e+002,7.142167e+002,7.142167e+002,7.242053e+002,,7.846000e+001,1.888610e+002,1.863131e+002,1.867361e+002,1.862916e+002,1.867576e+002,,
5.353600e+002,1.012821e+003,9.118439e+002,9.210310e+002,9.529457e+002,9.118269e+002,9.621669e+002,,2.923600e+002,6.905404e+002,7.141905e+002,7.142191e+002,7.280632e+002,7.141905e+002,7.141905e+002,7.141905e+002,7.280918e+002,,7.836000e+001,2.043551e+002,1.862717e+002,1.869213e+002,1.862347e+002,1.869584e+002,,
5.352600e+002,1.057315e+003,9.101631e+002,9.237104e+002,9.652886e+002,9.101347e+002,9.788926e+002,,2.922600e+002,7.328969e+002,7.141697e+002,7.142169e+002,7.332788e+002,7.141697e+002,7.141697e+002,7.141697e+002,7.333259e+002,,7.826000e+001,1.917923e+002,1.862411e+002,1.872305e+002,1.861776e+002,1.872940e+002,,
5.351600e+002,1.103318e+003,9.084854e+002,9.282751e+002,9.817131e+002,9.084386e+002,1.001596e+003,,2.921600e+002,7.662688e+002,7.141119e+002,7.141881e+002,7.400229e+002,7.141119e+002,7.141119e+002,7.141119e+002,7.400991e+002,,7.816000e+001,2.014238e+002,1.862274e+002,1.877101e+002,1.861204e+002,1.878171e+002,,
5.350600e+002,1.113876e+003,9.068152e+002,9.354657e+002,1.003154e+003,9.067388e+002,1.031957e+003,,2.920600e+002,7.521499e+002,7.140697e+002,7.141919e+002,7.487639e+002,7.140697e+002,7.140697e+002,7.140697e+002,7.488861e+002,,7.806000e+001,2.026801e+002,1.862406e+002,1.884309e+002,1.860631e+002,1.886084e+002,,
5.349600e+002,1.180995e+003,9.051591e+002,9.462842e+002,1.030671e+003,9.050354e+002,1.072044e+003,,2.919600e+002,7.656270e+002,7.140124e+002,7.142057e+002,7.598378e+002,7.140124e+002,7.140124e+002,7.140124e+002,7.600311e+002,,7.796000e+001,1.980737e+002,1.862990e+002,1.895062e+002,1.860056e+002,1.897997e+002,,
5.348600e+002,1.265460e+003,9.035270e+002,9.619973e+002,1.065443e+003,9.033288e+002,1.124310e+003,,2.918600e+002,7.900141e+002,7.139281e+002,7.142288e+002,7.735279e+002,7.139281e+002,7.139281e+002,7.139281e+002,7.738287e+002,,7.786000e+001,1.888610e+002,1.864249e+002,1.910465e+002,1.859480e+002,1.915234e+002,,
5.347600e+002,1.315234e+003,9.019340e+002,9.842751e+002,1.108734e+003,9.016194e+002,1.191704e+003,,2.917600e+002,8.304454e+002,7.137987e+002,7.142633e+002,7.903651e+002,7.137987e+002,7.137988e+002,7.137987e+002,7.908297e+002,,7.776000e+001,2.072864e+002,1.866530e+002,1.932135e+002,1.858903e+002,1.939761e+002,,
5.346600e+002,1.407994e+003,9.004021e+002,1.015258e+003,1.161857e+003,8.999073e+002,1.277702e+003,,2.916600e+002,8.137595e+002,7.136878e+002,7.143930e+002,8.104804e+002,7.136878e+002,7.136878e+002,7.136878e+002,8.111857e+002,,7.766000e+001,2.169179e+002,1.870474e+002,1.962689e+002,1.858325e+002,1.974838e+002,,
5.345600e+002,1.472851e+003,8.989638e+002,1.057649e+003,1.226112e+003,8.981929e+002,1.386339e+003,,2.915600e+002,8.561160e+002,7.135297e+002,7.145894e+002,8.340705e+002,7.135297e+002,7.135298e+002,7.135297e+002,8.351303e+002,,7.756000e+001,2.240369e+002,1.876791e+002,2.004327e+002,1.857746e+002,2.023372e+002,,
5.344600e+002,1.616893e+003,8.976677e+002,1.114817e+003,1.302809e+003,8.964767e+002,1.522340e+003,,2.914600e+002,9.016814e+002,7.133208e+002,7.148923e+002,8.611094e+002,7.133208e+002,7.133210e+002,7.133208e+002,8.626809e+002,,7.746000e+001,2.332496e+002,1.886565e+002,2.060182e+002,1.857166e+002,2.089580e+002,,
5.343600e+002,1.772247e+003,8.965830e+002,1.190895e+003,1.392890e+003,8.947591e+002,1.690850e+003,,2.913600e+002,9.260685e+002,7.130847e+002,7.153789e+002,8.912320e+002,7.130847e+002,7.130850e+002,7.130847e+002,8.935265e+002,,7.736000e+001,2.336683e+002,1.901694e+002,2.135274e+002,1.856586e+002,2.180383e+002,,
5.342600e+002,1.952489e+003,8.958073e+002,1.290869e+003,1.496968e+003,8.930408e+002,1.897563e+003,,2.912600e+002,9.722757e+002,7.127970e+002,7.161186e+002,9.240066e+002,7.127970e+002,7.127975e+002,7.127970e+002,9.273288e+002,,7.726000e+001,2.445561e+002,1.924211e+002,2.233190e+002,1.856005e+002,2.301397e+002,,
5.341600e+002,2.165913e+003,8.954787e+002,1.420657e+003,1.615201e+003,8.913223e+002,2.148693e+003,,2.911600e+002,9.652163e+002,7.125168e+002,7.172482e+002,9.584145e+002,7.125168e+002,7.125177e+002,7.125168e+002,9.631469e+002,,7.716000e+001,2.738693e+002,1.957036e+002,2.358837e+002,1.855423e+002,2.460451e+002,,
5.340600e+002,2.436652e+003,8.957897e+002,1.587146e+003,1.747099e+003,8.896044e+002,2.450826e+003,,2.910600e+002,9.883199e+002,7.122106e+002,7.188715e+002,9.931950e+002,7.122106e+002,7.122123e+002,7.122106e+002,9.998576e+002,,7.706000e+001,2.855946e+002,2.005056e+002,2.519666e+002,1.854841e+002,2.669881e+002,,
5.339600e+002,2.758673e+003,8.970055e+002,1.798179e+003,1.891366e+003,8.878881e+002,2.810774e+003,,2.909600e+002,1.033243e+003,7.118543e+002,7.211117e+002,1.026702e+003,7.118543e+002,7.118573e+002,7.118543e+002,1.035963e+003,,7.696000e+001,2.939698e+002,2.073333e+002,2.720041e+002,1.854259e+002,2.939115e+002,,
5.338600e+002,3.250377e+003,8.994870e+002,2.062479e+003,2.045767e+003,8.861744e+002,3.235384e+003,,2.908600e+002,1.025542e+003,7.115061e+002,7.241746e+002,1.057301e+003,7.115061e+002,7.115113e+002,7.115061e+002,1.069974e+003,,7.686000e+001,3.446399e+002,2.168602e+002,2.965169e+002,1.853677e+002,3.280093e+002,,
5.337600e+002,3.699095e+003,9.037199e+002,2.389469e+003,2.207043e+003,8.844649e+002,3.731302e+003,,2.907600e+002,1.092286e+003,7.110834e+002,7.282471e+002,1.082785e+003,7.110834e+002,7.110924e+002,7.110834e+002,1.099958e+003,,7.676000e+001,3.689280e+002,2.301662e+002,3.262498e+002,1.853095e+002,3.711065e+002,,
5.336600e+002,4.165913e+003,9.103489e+002,2.788975e+003,2.370893e+003,8.827610e+002,4.304695e+003,,2.906600e+002,1.074317e+003,7.106802e+002,7.335713e+002,1.101782e+003,7.106802e+002,7.106956e+002,7.106802e+002,1.124689e+003,,7.666000e+001,4.200168e+002,2.483287e+002,3.613932e+002,1.852515e+002,4.244704e+002,,
5.335600e+002,4.834087e+003,9.202197e+002,3.270785e+003,2.532068e+003,8.810643e+002,4.960944e+003,,2.905600e+002,1.121165e+003,7.102246e+002,7.403481e+002,1.112770e+003,7.102246e+002,7.102506e+002,7.102246e+002,1.142920e+003,,7.656000e+001,5.000000e+002,2.726473e+002,4.020281e+002,1.851935e+002,4.894819e+002,,
5.334600e+002,5.681750e+003,9.344282e+002,3.844041e+003,2.684576e+003,8.793768e+002,5.704291e+003,,2.904600e+002,1.131434e+003,7.097570e+002,7.488599e+002,1.114738e+003,7.097571e+002,7.098003e+002,7.097570e+002,1.153884e+003,,7.646000e+001,5.833333e+002,3.051211e+002,4.482334e+002,1.851358e+002,5.682187e+002,,
5.333600e+002,6.496983e+003,9.543748e+002,4.516460e+003,2.822013e+003,8.777013e+002,6.537446e+003,,2.903600e+002,1.145553e+003,7.092733e+002,7.592398e+002,1.107893e+003,7.092734e+002,7.093446e+002,7.092733e+002,1.157931e+003,,7.636000e+001,6.750419e+002,3.476418e+002,4.993019e+002,1.850784e+002,6.618653e+002,,
5.332600e+002,7.444947e+003,9.818246e+002,5.293378e+003,2.938013e+003,8.760402e+002,7.461135e+003,,2.902600e+002,1.193685e+003,7.087356e+002,7.717382e+002,1.092210e+003,7.087358e+002,7.088513e+002,7.087356e+002,1.155328e+003,,7.626000e+001,7.646566e+002,4.021927e+002,5.541516e+002,1.850213e+002,7.713230e+002,,
5.331600e+002,8.475867e+003,1.018970e+003,6.176648e+003,3.026761e+003,8.743964e+002,8.473586e+003,,2.901600e+002,1.162880e+003,7.082315e+002,7.863887e+002,1.069227e+003,7.082318e+002,7.084164e+002,7.082315e+002,1.147569e+003,,7.616000e+001,9.175042e+002,4.716975e+002,6.113335e+002,1.849647e+002,8.980663e+002,,
5.330600e+002,9.567873e+003,1.068494e+003,7.163451e+003,3.083527e+003,8.727731e+002,9.569926e+003,,2.900600e+002,1.123733e+003,7.077703e+002,8.031974e+002,1.040448e+003,7.077709e+002,7.080637e+002,7.077703e+002,1.136169e+003,,7.606000e+001,1.025126e+003,5.586670e+002,6.686891e+002,1.849087e+002,1.042447e+003,,
5.329600e+002,1.075943e+004,1.133627e+003,8.245110e+003,3.105133e+003,8.711737e+002,1.074152e+004,,2.899600e+002,1.126941e+003,7.073050e+002,8.219282e+002,1.007509e+003,7.073062e+002,7.077622e+002,7.073050e+002,1.122590e+003,,7.596000e+001,1.179229e+003,6.650963e+002,7.237606e+002,1.848534e+002,1.204003e+003,,
5.328600e+002,1.209578e+004,1.218187e+003,9.406432e+003,3.090287e+003,8.696019e+002,1.197570e+004,,2.898600e+002,1.171865e+003,7.067893e+002,8.420622e+002,9.723826e+002,7.067915e+002,7.074953e+002,7.067893e+002,1.108364e+003,,7.586000e+001,1.365997e+003,7.938005e+002,7.736126e+002,1.847990e+002,1.382614e+003,,
5.327600e+002,1.325113e+004,1.326607e+003,1.062351e+004,3.039721e+003,8.680617e+002,1.325371e+004,,2.897600e+002,1.143627e+003,7.063044e+002,8.631173e+002,9.368068e+002,7.063083e+002,7.073794e+002,7.063044e+002,1.094699e+003,,7.576000e+001,1.597990e+003,9.465124e+002,8.153325e+002,1.847456e+002,1.577099e+003,,
5.326600e+002,1.458145e+004,1.463918e+003,1.186471e+004,2.956115e+003,8.665566e+002,1.455163e+004,,2.896600e+002,1.065974e+003,7.059052e+002,8.842724e+002,9.023159e+002,7.059121e+002,7.075171e+002,7.059052e+002,1.082302e+003,,7.566000e+001,1.762144e+003,1.123196e+003,8.465614e+002,1.846934e+002,1.785064e+003,,
5.325600e+002,1.588537e+004,1.635689e+003,1.309146e+004,2.843815e+003,8.650906e+002,1.584079e+004,,2.895600e+002,1.071749e+003,7.054991e+002,9.044329e+002,8.699098e+002,7.055111e+002,7.078965e+002,7.054991e+002,1.071253e+003,,7.556000e+001,1.985343e+003,1.323826e+003,8.648903e+002,1.846426e+002,2.004074e+003,,
5.324600e+002,1.717119e+004,1.847912e+003,1.425935e+004,2.708396e+003,8.636679e+002,1.708832e+004,,2.894600e+002,1.051213e+003,7.051154e+002,9.224395e+002,8.405127e+002,7.051361e+002,7.086218e+002,7.051153e+002,1.061364e+003,,7.546000e+001,2.198074e+003,1.546260e+003,8.689454e+002,1.845934e+002,2.230612e+003,,
5.323600e+002,1.837104e+004,2.106796e+003,1.532049e+004,2.556134e+003,8.622922e+002,1.825883e+004,,2.893600e+002,1.056347e+003,7.047255e+002,9.372540e+002,8.143704e+002,7.047607e+002,7.097988e+002,7.047255e+002,1.052008e+003,,7.536000e+001,2.461055e+003,1.785384e+003,8.588770e+002,1.845460e+002,2.459715e+003,,
5.322600e+002,1.924585e+004,2.419047e+003,1.622681e+004,2.393455e+003,8.609673e+002,1.931738e+004,,2.892600e+002,1.016558e+003,7.043795e+002,9.476918e+002,7.918451e+002,7.044386e+002,7.116236e+002,7.043793e+002,1.042461e+003,,7.526000e+001,2.708961e+003,2.034903e+003,8.350702e+002,1.845006e+002,2.685473e+003,,
5.321600e+002,2.020664e+004,2.789931e+003,1.693387e+004,2.226680e+003,8.596957e+002,2.023109e+004,,2.891600e+002,9.812604e+002,7.040722e+002,9.531374e+002,7.727989e+002,7.041706e+002,7.142598e+002,7.040720e+002,1.032151e+003,,7.516000e+001,2.930067e+003,2.285704e+003,7.990426e+002,1.844575e+002,2.900290e+003,,
5.320600e+002,2.077903e+004,3.224018e+003,1.740489e+004,2.061280e+003,8.584806e+002,2.097323e+004,,2.890600e+002,1.006289e+003,7.037370e+002,9.530894e+002,7.569025e+002,7.038973e+002,7.179290e+002,7.037365e+002,1.020609e+003,,7.506000e+001,3.162060e+003,2.526919e+003,7.535554e+002,1.844169e+002,3.096057e+003,,
5.319600e+002,2.139819e+004,3.724320e+003,1.761432e+004,1.901811e+003,8.573236e+002,2.152580e+004,,2.889600e+002,1.013349e+003,7.033938e+002,9.473611e+002,7.440157e+002,7.036540e+002,7.228539e+002,7.033928e+002,1.007707e+003,,7.496000e+001,3.264238e+003,2.746405e+003,7.011685e+002,1.843789e+002,3.263195e+003,,
5.318600e+002,2.172097e+004,4.291519e+003,1.755052e+004,1.751802e+003,8.562266e+002,2.188138e+004,,2.888600e+002,1.013349e+003,7.030505e+002,9.366310e+002,7.336091e+002,7.034653e+002,7.294033e+002,7.030488e+002,9.939640e+002,,7.486000e+001,3.412060e+003,2.930341e+003,6.447195e+002,1.843438e+002,3.390717e+003,,
5.317600e+002,2.215158e+004,4.923208e+003,1.721698e+004,1.613740e+003,8.551908e+002,2.204355e+004,,2.887600e+002,9.908869e+002,7.027324e+002,9.214482e+002,7.254261e+002,7.033854e+002,7.379471e+002,7.027293e+002,9.800221e+002,,7.476000e+001,3.462312e+003,3.068818e+003,5.870651e+002,1.843115e+002,3.471572e+003,,
5.316600e+002,2.217195e+004,5.613159e+003,1.663199e+004,1.489151e+003,8.542174e+002,2.202586e+004,,2.886600e+002,9.440380e+002,7.024672e+002,9.029816e+002,7.190974e+002,7.034840e+002,7.488013e+002,7.024614e+002,9.669858e+002,,7.466000e+001,3.466080e+003,3.152404e+003,5.304913e+002,1.842822e+002,3.498613e+003,,
5.315600e+002,2.198341e+004,6.350695e+003,1.582663e+004,1.378715e+003,8.533066e+002,2.184943e+004,,2.885600e+002,9.498139e+002,7.021972e+002,8.823038e+002,7.141922e+002,7.037531e+002,7.624523e+002,7.021869e+002,9.561511e+002,,7.456000e+001,3.401173e+003,3.172687e+003,4.769929e+002,1.842558e+002,3.465424e+003,,
5.314600e+002,2.167044e+004,7.120286e+003,1.484170e+004,1.282424e+003,8.524579e+002,2.153949e+004,,2.884600e+002,9.389039e+002,7.019425e+002,8.605171e+002,7.105065e+002,7.043059e+002,7.790619e+002,7.019241e+002,9.486374e+002,,7.446000e+001,3.324539e+003,3.131272e+003,4.277602e+002,1.842324e+002,3.374799e+003,,
5.313600e+002,2.103017e+004,7.901501e+003,1.372377e+004,1.199740e+003,8.516704e+002,2.112167e+004,,2.883600e+002,9.889616e+002,7.016378e+002,8.386259e+002,7.076451e+002,7.051696e+002,7.989077e+002,7.016055e+002,9.455642e+002,,7.436000e+001,3.228224e+003,3.030721e+003,3.836315e+002,1.842118e+002,3.230141e+003,,
5.312600e+002,2.051961e+004,8.669433e+003,1.252127e+004,1.129749e+003,8.509423e+002,2.061857e+004,,2.882600e+002,9.774098e+002,7.013551e+002,8.175610e+002,7.054977e+002,7.065636e+002,8.222033e+002,7.012993e+002,9.479834e+002,,7.426000e+001,3.059464e+003,2.875371e+003,3.452338e+002,1.841939e+002,3.036411e+003,,
5.311600e+002,2.002262e+004,9.395694e+003,1.128084e+004,1.071296e+003,8.502721e+002,2.004728e+004,,2.881600e+002,9.677833e+002,7.010990e+002,7.979521e+002,7.038876e+002,7.086966e+002,8.487607e+002,7.010035e+002,9.563819e+002,,7.416000e+001,2.822027e+003,2.678337e+003,3.122986e+002,1.841787e+002,2.806457e+003,,
5.310600e+002,1.947587e+004,1.005000e+004,1.004443e+004,1.023100e+003,8.496584e+002,1.941822e+004,,2.880600e+002,9.530227e+002,7.008846e+002,7.801938e+002,7.026721e+002,7.117852e+002,8.784670e+002,7.007238e+002,9.711076e+002,,7.406000e+001,2.558208e+003,2.451086e+003,2.846033e+002,1.841658e+002,2.551523e+003,,
5.309600e+002,1.874284e+004,1.060230e+004,8.847409e+003,9.838442e+002,8.490996e+002,1.873536e+004,,2.879600e+002,1.017199e+003,7.006395e+002,7.645393e+002,7.016793e+002,7.161258e+002,9.104468e+002,7.003725e+002,9.919407e+002,,7.396000e+001,2.316583e+003,2.205167e+003,2.619726e+002,1.841551e+002,2.282984e+003,,
5.308600e+002,1.803997e+004,1.102521e+004,7.717487e+003,9.522438e+002,8.485937e+002,1.799775e+004,,2.878600e+002,1.030035e+003,7.004465e+002,7.509797e+002,7.008688e+002,7.221134e+002,9.438625e+002,7.000066e+002,1.018245e+003,,7.386000e+001,2.052764e+003,1.953597e+003,2.435896e+002,1.841463e+002,2.013040e+003,,
5.307600e+002,1.732655e+004,1.129650e+004,6.674561e+003,9.270924e+002,8.481384e+002,1.720188e+004,,2.877600e+002,1.012065e+003,7.003715e+002,7.395696e+002,7.002219e+002,7.302594e+002,9.774461e+002,6.996602e+002,1.049228e+003,,7.376000e+001,1.773451e+003,1.706249e+003,2.288980e+002,1.841392e+002,1.751007e+003,,
5.306600e+002,1.611312e+004,1.140136e+004,5.732235e+003,9.072923e+002,8.477319e+002,1.634543e+004,,2.876600e+002,1.128867e+003,7.003247e+002,7.299870e+002,6.995459e+002,7.410600e+002,1.009512e+003,6.991838e+002,1.083694e+003,,7.366000e+001,1.530151e+003,1.472068e+003,2.174989e+002,1.841336e+002,1.505433e+003,,
5.305600e+002,1.532051e+004,1.133389e+004,4.895531e+003,8.918694e+002,8.473704e+002,1.542655e+004,,2.875600e+002,1.110897e+003,7.005302e+002,7.221314e+002,6.989560e+002,7.551491e+002,1.038286e+003,6.987267e+002,1.120145e+003,,7.356000e+001,1.276382e+003,1.256423e+003,2.086606e+002,1.841292e+002,1.280954e+003,,
